ranking,lat,lon,provincia,dist_costa_km,indice_calor,score_calor,score_confort,n_anios,n_dias,d_tx28,d_tx30,d_tx32,d_tx35,d_tx38,tx_p99,tx_p999,tx_max,tx_verano,noches_trop,noches_18,tn_p99,olas_n,olas_dias,olas_largas_n,at_p99,at_max,d_at27,d_at30,d_at32,d_at35,at_verano,hx_p99,hx_max,d_hx30,d_hx35,d_hx40,wb_p99,wb_max,d_wb24,d_wb26,d_wb28,viento_medio,viento_verano,viento_dias_calidos,hi_p99,d_hi32,hr_verano,noches_bochorno,tmean,amplitud,d_helada,tn_p01,rango_anual
69,43.3,-8.4,A Coruña,5.4,26.7,22.065548780487802,33.72713414634146,15,5390,4.0,1.2666666666666666,0.26666666666666666,0.0,0.0,28.149587631225586,31.693819046020508,32.656158447265625,21.401391983032227,0.3333333333333333,7.8,18.209434509277344,1.4666666666666666,5.866666666666666,0.3333333333333333,29.352757978396628,36.460051996288385,8.133333333333333,2.8,0.9333333333333333,0.2,20.01116895304403,34.54640637607095,41.93228980162577,18.733333333333334,3.2,0.4,22.107934579128045,25.678478842688833,0.8,0.0,0.0,4.276081085205078,3.859128952026367,2.79091739654541,28.68955857868204,0.6666666666666666,65.59999356308253,5.4,13.826762199401855,5.897707462310791,0.3333333333333333,1.9590197801589966,15.628232955932617
70,42.9,-6.9,Lugo,73.8,27.0,35.015243902439025,14.855182926829269,15,5390,9.333333333333334,3.6,0.9333333333333333,0.0,0.0,29.941984176635742,33.11378479003906,34.243560791015625,21.945022583007812,0.2,2.3333333333333335,17.201099395751953,1.6,6.533333333333333,0.26666666666666666,29.31947052710819,34.37116201660946,10.733333333333333,2.3333333333333335,0.4666666666666667,0.0,20.5281215470239,32.48593397270965,36.979728384498515,12.133333333333333,0.7333333333333333,0.0,20.045928379638983,23.81284604324793,0.0,0.0,0.0,2.1239383220672607,1.9607118368148804,1.7635114192962646,29.454986579791044,0.4666666666666667,53.04810786537275,0.13333333333333333,10.252259254455566,8.613659858703613,51.266666666666666,-4.279293060302734,23.05937957763672
71,43.5,-7.1,Lugo,7.4,27.1,26.77591463414634,27.599085365853657,15,5390,3.0,0.8666666666666667,0.06666666666666667,0.0,0.0,27.692577362060547,31.05105209350586,32.628814697265625,21.36061668395996,0.26666666666666666,4.933333333333334,17.907514572143555,1.7333333333333334,6.733333333333333,0.3333333333333333,29.091290693299353,35.89296404684918,9.133333333333333,2.466666666666667,0.7333333333333333,0.13333333333333333,20.658212454976248,34.216315110242334,41.7655348489875,17.133333333333333,2.2666666666666666,0.2,21.974761073600472,25.754560621168128,0.3333333333333333,0.0,0.0,3.1785483360290527,2.7960171699523926,1.737038254737854,28.199473633495547,0.3333333333333333,65.25529207502197,2.466666666666667,13.277928352355957,6.471122741699219,1.1333333333333333,0.8989123702049255,16.73546028137207
71,42.2,-7.5,Ourense,99.3,27.1,37.15701219512195,12.134146341463415,15,5390,13.266666666666667,5.2,1.0666666666666667,0.0,0.0,30.702972412109375,32.96302032470703,34.460113525390625,22.884424209594727,0.0,0.8666666666666667,16.457368850708008,1.7333333333333334,6.666666666666667,0.4666666666666667,29.271839027818533,34.32666581098498,12.066666666666666,2.2,0.13333333333333333,0.0,21.103557687026846,32.138131788971066,35.84679491977115,11.933333333333334,0.26666666666666666,0.0,19.376721944156476,22.46810731151724,0.0,0.0,0.0,1.9599109888076782,1.8262715339660645,1.654285192489624,29.701001309382253,0.26666666666666666,47.33993519776176,0.0,10.429505348205566,9.296530723571777,53.53333333333333,-4.312545299530029,23.94664192199707
73,43.4,-8.1,A Coruña,8.2,27.2,20.777439024390247,36.798780487804876,15,5390,4.6,1.4666666666666666,0.2,0.0,0.0,28.432634353637695,31.440784454345703,33.393951416015625,21.26033592224121,0.3333333333333333,6.266666666666667,18.258195877075195,1.4666666666666666,5.666666666666667,0.3333333333333333,29.66940879246643,36.38149783734424,9.0,3.2666666666666666,1.3333333333333333,0.2,19.937899689738142,34.82320199720196,41.878599040594075,18.8,3.533333333333333,0.4,22.331717760764963,25.78301118735333,0.7333333333333333,0.0,0.0,4.0117692947387695,3.6270647048950195,2.6672961711883545,28.948804952901547,0.7333333333333333,65.02708300573644,4.666666666666667,13.28783893585205,6.024172306060791,0.4666666666666667,1.7840710878372192,16.237993240356445
74,43.2,-7.1,Lugo,40.6,27.3,27.52286585365854,26.90548780487805,15,5390,6.666666666666667,2.466666666666667,0.8,0.0,0.0,29.155122756958008,32.588443756103516,34.542877197265625,21.58005714416504,0.0,0.9333333333333333,16.75130271911621,1.5333333333333334,6.466666666666667,0.4,29.805197124909864,36.10971306232051,10.4,3.4,1.2666666666666666,0.13333333333333333,20.53949611588672,34.14934446707596,39.4159727012136,15.733333333333333,2.466666666666667,0.0,21.30688468566328,24.119771752886777,0.13333333333333333,0.0,0.0,2.61409592628479,2.400947332382202,1.598858118057251,29.437271870968008,0.9333333333333333,58.89504278852554,0.6666666666666666,11.243138313293457,8.118953704833984,26.266666666666666,-3.244713068008423,20.62137794494629
75,43.3,-7.9,Lugo,26.5,28.1,22.942073170731707,35.929878048780495,15,5390,6.0,2.2,0.6,0.0,0.0,29.0568790435791,32.589134216308594,33.817535400390625,21.369218826293945,0.13333333333333333,1.8666666666666667,17.216140747070312,1.3333333333333333,5.733333333333333,0.4666666666666667,30.051158074459593,36.0978363194625,10.066666666666666,3.7333333333333334,1.5333333333333334,0.13333333333333333,20.13251194314875,34.73806977284818,40.715655720608936,16.666666666666668,3.0,0.2,21.825685076271085,25.08536445037627,0.4,0.0,0.0,3.4204111099243164,3.118450164794922,2.199965238571167,29.405174568712322,1.0666666666666667,61.46093930957244,1.6,12.07364273071289,7.143398284912109,6.666666666666667,-1.023016333580017,18.385149002075195
76,43.7,-7.6,Lugo,0.8,28.2,31.577743902439025,23.1859756097561,15,5390,1.9333333333333333,0.8666666666666667,0.13333333333333333,0.0,0.0,27.174785614013672,30.793920516967773,32.086090087890625,21.442201614379883,0.6,10.8,18.609275817871094,1.8,7.133333333333334,0.4,28.473799623142014,34.3739691458689,6.533333333333333,1.8,0.6666666666666666,0.0,20.150907986166676,33.47811665856234,40.1879661962344,14.466666666666667,1.8,0.06666666666666667,21.620588612412753,24.834905441967134,0.4,0.0,0.0,3.748904228210449,3.4475064277648926,2.154068946838379,27.91796797129425,0.4,64.67111720755635,6.066666666666666,13.94955062866211,5.643511772155762,0.0,2.947857618331909,15.547309875488281
77,42.2,-7.0,Ourense,140.4,28.3,43.079268292682926,6.128048780487804,15,5390,12.8,4.933333333333334,1.0666666666666667,0.0,0.0,30.430082321166992,32.22488784790039,33.903228759765625,22.75929832458496,0.3333333333333333,2.933333333333333,17.47614097595215,1.8,6.933333333333334,0.4,28.468588660353493,33.25254336700112,9.6,0.6666666666666666,0.2,0.0,20.797624674119497,31.310475798925424,36.59876720650736,8.2,0.13333333333333333,0.0,18.705825826474506,22.858072752038193,0.0,0.0,0.0,1.7643295526504517,1.6863635778427124,1.6524527072906494,29.1998615282419,0.13333333333333333,45.57264050846277,0.0,10.043707847595215,8.758570671081543,57.86666666666667,-4.735113620758057,24.164426803588867
78,43.4,-7.8,Lugo,32.1,28.4,27.164634146341466,30.365853658536587,15,5390,4.733333333333333,1.6,0.5333333333333333,0.0,0.0,28.862098693847656,32.64125061035156,33.860504150390625,20.93362808227539,0.06666666666666667,1.3333333333333333,16.996631622314453,1.5333333333333334,6.6,0.5333333333333333,29.863970689974398,36.4605375559059,9.2,3.466666666666667,1.0666666666666667,0.2,19.752375267844194,34.45465824907993,41.228632541609976,13.8,2.7333333333333334,0.26666666666666666,21.873639225834246,25.362168201760262,0.4,0.0,0.0,3.2204396724700928,2.9422106742858887,1.971034288406372,29.147593498049865,0.7333333333333333,62.610637507085805,1.0666666666666667,11.872395515441895,6.954627513885498,5.866666666666666,-0.6468176245689392,17.932682037353516
79,43.5,-7.2,Lugo,7.4,28.6,30.72408536585366,25.35060975609756,15,5390,2.6,0.8,0.06666666666666667,0.0,0.0,27.522647857666016,30.79494285583496,32.259674072265625,21.394481658935547,0.4,6.066666666666666,18.06476402282715,1.8666666666666667,7.2,0.4,29.04783170882051,35.558447456403115,8.733333333333333,2.1333333333333333,0.6666666666666666,0.06666666666666667,20.624327374325517,33.95430513903158,40.60137911923059,17.133333333333333,1.7333333333333334,0.13333333333333333,21.8868812953999,25.087112066309775,0.26666666666666666,0.0,0.0,3.341391086578369,2.927464246749878,1.7838393449783325,28.16780134595711,0.3333333333333333,65.43035952008846,3.0,13.472373962402344,6.304612159729004,0.3333333333333333,1.4340221881866455,16.418102264404297
80,43.2,-7.0,Lugo,40.6,28.9,28.285060975609756,29.878048780487806,15,5390,7.4,2.466666666666667,0.8666666666666667,0.0,0.0,29.333311080932617,32.79617691040039,34.947174072265625,21.63214683532715,0.0,1.0666666666666667,16.836872100830078,1.5333333333333334,6.466666666666667,0.4,30.056520388800205,36.238162820121474,11.133333333333333,3.6666666666666665,1.4,0.13333333333333333,20.695001997052252,34.276658634030014,39.3267790793489,16.4,2.533333333333333,0.0,21.405901468758227,24.29640280794308,0.13333333333333333,0.0,0.0,2.439006805419922,2.2167775630950928,1.5458048582077026,29.572827915513294,1.1333333333333333,58.77606781561287,0.6,11.233073234558105,8.248897552490234,28.133333333333333,-3.2741124629974365,20.813018798828125
81,43.4,-7.2,Lugo,18.5,29.0,20.190548780487806,42.19512195121951,15,5390,5.6,1.8666666666666667,0.3333333333333333,0.0,0.0,28.644468307495117,31.874799728393555,34.367095947265625,21.48951530456543,0.06666666666666667,1.8,17.182497024536133,1.6,6.0,0.4,30.449544468396866,37.772210754284394,11.066666666666666,4.4,1.7333333333333334,0.4,20.847642224001273,35.18853250726812,43.36698114381663,18.333333333333332,3.7333333333333334,0.3333333333333333,22.12690099752093,26.16537468036888,0.5333333333333333,0.13333333333333333,0.0,2.722529888153076,2.4390063285827637,1.3473176956176758,29.339187509609115,0.8,62.705625493394216,0.9333333333333333,12.409720420837402,7.349170207977295,8.066666666666666,-1.1026697158813477,18.371967315673828
82,43.3,-7.2,Lugo,29.5,29.3,26.257621951219516,33.887195121951216,15,5390,5.933333333333334,1.8,0.4666666666666667,0.0,0.0,28.8918514251709,32.181983947753906,34.404205322265625,21.48905372619629,0.0,1.2666666666666666,16.927757263183594,1.6666666666666667,6.666666666666667,0.4666666666666667,30.28344940111877,37.03611336593072,11.0,4.133333333333334,1.1333333333333333,0.2,20.667166331853217,34.18388085223352,40.959941085784486,16.666666666666668,2.8666666666666667,0.13333333333333333,21.756942477775777,25.07837554442546,0.2,0.0,0.0,2.693103551864624,2.440598249435425,1.4048527479171753,29.411647894004,0.5333333333333333,60.93478250467951,0.8666666666666667,11.82345962524414,7.645905494689941,15.266666666666667,-1.9592711925506592,19.37060546875
83,43.1,-7.2,Lugo,51.6,29.8,32.797256097560975,25.327743902439025,15,5390,8.133333333333333,2.6666666666666665,0.9333333333333333,0.06666666666666667,0.0,29.4388484954834,33.14537811279297,35.018951416015625,21.753007888793945,0.06666666666666667,0.9333333333333333,16.753379821777344,1.4,5.933333333333334,0.3333333333333333,29.8144975717188,35.54268185368442,10.533333333333333,3.1333333333333333,1.2,0.06666666666666667,20.428824068454162,33.90359762725542,39.43070681048757,15.8,2.466666666666667,0.0,21.106857455914792,24.427892187040047,0.06666666666666667,0.0,0.0,2.7283120155334473,2.5397136211395264,1.739478588104248,29.57554873949426,1.1333333333333333,57.09418322950851,0.5333333333333333,10.977725982666016,8.324187278747559,31.466666666666665,-3.599207878112793,21.273326873779297
83,43.2,-8.5,A Coruña,14.1,29.8,30.510670731707318,28.734756097560975,15,5390,4.133333333333334,1.1333333333333333,0.4666666666666667,0.0,0.0,28.394590377807617,32.1233024597168,32.740142822265625,21.20926284790039,0.13333333333333333,2.933333333333333,17.49134063720703,1.6666666666666667,7.0,0.4666666666666667,29.43915028349065,35.76452067483445,8.0,2.6,0.9333333333333333,0.13333333333333333,19.824835341235875,34.19412126339665,40.7705022842894,16.866666666666667,2.6666666666666665,0.3333333333333333,21.84716098835876,25.412623604594817,0.6666666666666666,0.0,0.0,3.868636131286621,3.5384082794189453,2.3930752277374268,28.65894641528754,0.4666666666666667,63.950705592553895,2.2,12.895990371704102,6.551624298095703,3.6666666666666665,-0.04481323063373566,16.86235809326172
85,43.1,-7.3,Lugo,51.7,29.9,31.16615853658537,27.972560975609753,15,5390,7.933333333333334,3.0,0.9333333333333333,0.06666666666666667,0.0,29.417640686035156,33.19816589355469,35.108795166015625,21.83522605895996,0.06666666666666667,0.6666666666666666,16.750656127929688,1.3333333333333333,5.666666666666667,0.3333333333333333,30.023584286834346,35.55266810427517,10.8,3.6666666666666665,1.2,0.06666666666666667,20.454234394841396,34.070151759207874,39.36851859368393,16.333333333333332,2.6666666666666665,0.0,21.263187498779548,24.663916107993323,0.13333333333333333,0.0,0.0,2.8962559700012207,2.7028682231903076,1.737131953239441,29.605811570179053,1.2,57.064498352067474,0.26666666666666666,11.140481948852539,8.229351997375488,28.133333333333333,-3.3291077613830566,21.04473304748535
86,43.1,-8.8,A Coruña,20.9,30.8,30.922256097560975,30.663109756097565,15,5390,3.933333333333333,1.3333333333333333,0.26666666666666666,0.0,0.0,28.169017791748047,31.890287399291992,32.545806884765625,21.099777221679688,0.26666666666666666,3.2,17.513486862182617,1.8,7.0,0.4,29.332021087355347,36.503741401510574,8.0,2.8,1.2,0.2,19.62106931141669,34.483009703216865,41.953107907754884,16.666666666666668,2.8666666666666667,0.3333333333333333,22.0828246498825,25.993722051850682,0.8,0.0,0.0,3.9736063480377197,3.7603065967559814,2.4212374687194824,28.639138060034636,0.5333333333333333,64.93507263100679,2.466666666666667,13.066526412963867,6.2877044677734375,1.8666666666666667,0.6817883253097534,16.34204864501953
86,42.6,-7.2,Lugo,106.9,30.8,36.516768292682926,22.34756097560976,15,5390,14.866666666666667,5.8,1.7333333333333334,0.0,0.0,30.93833351135254,33.91044235229492,34.876861572265625,22.94411277770996,0.0,0.8,16.966999053955078,1.4666666666666666,5.866666666666666,0.2,30.036572693238675,35.2351775459064,14.666666666666666,3.8,0.8,0.06666666666666667,21.38896804517861,33.17876898908028,37.61667792979065,15.933333333333334,0.9333333333333333,0.0,20.201135279099177,23.371261177111435,0.0,0.0,0.0,1.955691933631897,1.7973271608352661,1.6016453504562378,30.235607928639777,0.9333333333333333,49.35073226517373,0.0,10.716185569763184,9.333098411560059,47.2,-4.316648960113525,23.852046966552734
88,42.1,-7.0,Ourense,141.5,31.3,48.52896341463415,5.480182926829268,15,5390,14.266666666666667,5.333333333333333,1.2,0.0,0.0,30.63898277282715,32.72876739501953,34.537994384765625,23.139305114746094,0.4666666666666667,2.933333333333333,17.567655563354492,1.8,7.333333333333333,0.5333333333333333,28.378429873119934,32.66601265349731,9.8,0.6666666666666666,0.06666666666666667,0.0,20.927890768345122,31.178855464873788,35.023788606133195,8.133333333333333,0.06666666666666667,0.0,18.299091808987217,21.37496849991955,0.0,0.0,0.0,1.8930611610412598,1.8503226041793823,1.8336920738220215,29.197577751941427,0.13333333333333333,43.32782966022878,0.0,10.141399383544922,8.889994621276855,57.86666666666667,-4.630062103271484,24.507049560546875
89,42.9,-9.0,A Coruña,11.5,31.7,29.969512195121954,34.17682926829268,15,5390,6.2,1.8666666666666667,0.5333333333333333,0.0,0.0,29.087841033935547,32.53681182861328,34.429840087890625,21.77689552307129,0.4666666666666667,6.4,18.1969051361084,1.8,6.333333333333333,0.26666666666666666,29.636004887681356,37.09341598309298,10.6,3.066666666666667,1.4,0.2,20.360696170601223,34.593182611011855,42.088258242335634,19.6,2.8666666666666667,0.26666666666666666,21.807081420375944,25.826635623611725,0.6666666666666666,0.0,0.0,3.9529850482940674,3.8424057960510254,3.3482654094696045,29.32761068042581,0.8666666666666667,63.559710648195264,4.6,13.643622398376465,6.070493221282959,0.26666666666666666,1.7555700540542603,16.375850677490234
90,42.3,-8.7,Pontevedra,3.6,32.0,26.577743902439025,40.19054878048781,15,5390,7.933333333333334,2.6,0.4,0.0,0.0,29.3437442779541,31.938304901123047,33.778961181640625,22.73368263244629,1.5333333333333334,11.866666666666667,18.838808059692383,1.4,5.6,0.3333333333333333,29.920183495390624,36.020050937854464,15.933333333333334,3.533333333333333,1.4,0.2,21.859152962465703,34.96089521699164,41.262181134873714,29.266666666666666,3.533333333333333,0.2,21.843504911152895,25.287307745417476,0.26666666666666666,0.0,0.0,3.7533040046691895,3.4162158966064453,3.345660924911499,29.668220580201492,1.0,62.60673265811305,8.466666666666667,14.37691593170166,6.61641788482666,0.13333333333333333,2.0241785049438477,16.948518753051758
90,43.2,-8.0,A Coruña,24.2,32.0,24.90091463414634,42.766768292682926,15,5390,7.466666666666667,2.533333333333333,0.8666666666666667,0.0,0.0,29.71320343017578,32.940303802490234,34.469879150390625,21.81344223022461,0.13333333333333333,2.0,17.228700637817383,1.3333333333333333,5.466666666666667,0.4,30.503666507940874,35.61421170748116,11.533333333333333,4.266666666666667,1.7333333333333334,0.26666666666666666,20.521784633438134,35.05621260676528,40.57401685448692,19.866666666666667,3.6666666666666665,0.3333333333333333,21.92969937057293,24.836243828875343,0.6,0.0,0.0,3.470036745071411,3.159040927886963,2.328864812850952,29.79818522082152,1.1333333333333333,59.70657829276108,1.6666666666666667,12.136967658996582,7.43641996383667,8.6,-1.3051599264144897,19.019880294799805
92,42.8,-7.1,Lugo,84.8,32.6,38.91006097560975,23.117378048780488,15,5390,11.733333333333333,4.4,1.3333333333333333,0.0,0.0,30.46700096130371,33.71262741088867,34.495758056640625,22.381847381591797,0.06666666666666667,1.7333333333333334,17.066932678222656,1.6666666666666667,6.666666666666667,0.2,29.98876718574997,35.00554507600045,13.533333333333333,3.533333333333333,0.8666666666666667,0.06666666666666667,21.00619612883544,33.39553890193613,38.13538377291285,17.0,1.3333333333333333,0.0,20.581685791160854,24.534291661883834,0.06666666666666667,0.0,0.0,2.2169368267059326,2.038074254989624,1.846727967262268,29.804205930884372,0.9333333333333333,52.77505185609976,0.4,10.65433120727539,8.897639274597168,44.0,-4.370382308959961,23.069520950317383
93,42.7,-7.3,Lugo,95.9,32.7,37.195121951219505,26.074695121951216,15,5390,12.733333333333333,5.066666666666666,1.6666666666666667,0.0,0.0,30.634241104125977,33.8879280090332,34.665679931640625,22.679424285888672,0.06666666666666667,0.6666666666666666,16.700166702270508,1.4666666666666666,6.066666666666666,0.26666666666666666,30.25933391466134,35.30725394568668,15.2,3.7333333333333334,1.0666666666666667,0.06666666666666667,21.26317354593618,33.58812291199556,37.94619295563123,18.0,1.4,0.0,20.682361420197314,23.855590074696313,0.0,0.0,0.0,2.2485005855560303,2.051366090774536,1.7462494373321533,30.105692438256494,1.0666666666666667,51.93387393987316,0.13333333333333333,10.889723777770996,9.112360954284668,40.733333333333334,-4.220213413238525,23.035764694213867
93,43.2,-7.9,Lugo,30.7,32.7,24.664634146341463,44.824695121951216,15,5390,7.4,2.933333333333333,0.8666666666666667,0.0,0.0,29.54408073425293,33.02906036376953,34.424957275390625,21.77692985534668,0.13333333333333333,1.5333333333333334,17.070219039916992,1.3333333333333333,5.533333333333333,0.4666666666666667,30.571852808091123,35.48510442611076,11.533333333333333,4.733333333333333,1.8,0.26666666666666666,20.48991260608818,35.1622444593197,40.556510219869665,19.266666666666666,3.8666666666666667,0.2,21.954504171039215,25.00874351760956,0.6,0.0,0.0,3.430788040161133,3.1322412490844727,2.2163732051849365,29.7395414287486,1.1333333333333333,59.499686653596704,1.3333333333333333,11.951040267944336,7.551143646240234,10.4,-1.6688733100891113,19.270891189575195
95,43.4,-7.3,Lugo,18.7,32.9,27.858231707317078,40.38871951219512,15,5390,5.666666666666667,2.0,0.6666666666666666,0.0,0.0,28.792163848876953,32.46172332763672,34.736236572265625,21.48524284362793,0.0,1.4666666666666666,17.117340087890625,1.8,6.666666666666667,0.4,30.487530989445016,37.97710009309225,11.466666666666667,4.733333333333333,1.6666666666666667,0.4666666666666667,20.753479813641093,34.87956190083172,42.21374140485473,16.933333333333334,3.6,0.26666666666666666,21.98365220682393,25.370184635034917,0.4666666666666667,0.0,0.0,2.7183852195739746,2.431281566619873,1.3164507150650024,29.517599241596937,0.9333333333333333,62.125250446754094,0.9333333333333333,12.284640312194824,7.365075588226318,7.866666666666666,-1.0589098930358887,18.427595138549805
96,42.8,-7.2,Lugo,84.8,33.2,36.875,27.79725609756098,15,5390,12.066666666666666,4.733333333333333,1.4666666666666666,0.0,0.0,30.516735076904297,33.91847610473633,34.720367431640625,22.49520492553711,0.06666666666666667,1.6,17.000669479370117,1.5333333333333334,6.333333333333333,0.3333333333333333,30.039299402418447,35.25932711181886,15.0,3.7333333333333334,1.1333333333333333,0.06666666666666667,21.16935171604719,33.92369835433605,38.53449695525187,18.533333333333335,1.9333333333333333,0.0,20.98501000301846,24.114239753649926,0.13333333333333333,0.0,0.0,2.324552297592163,2.1336262226104736,1.8602796792984009,30.092086749055284,1.3333333333333333,53.296742686636456,0.6,10.888914108276367,8.909997940063477,39.46666666666667,-4.298616886138916,22.80089569091797
97,43.1,-7.9,Lugo,37.7,33.5,25.663109756097562,45.25914634146342,15,5390,8.266666666666667,3.066666666666667,1.0666666666666667,0.0,0.0,29.830625534057617,33.43003463745117,34.643707275390625,21.910375595092773,0.06666666666666667,1.0666666666666667,16.802221298217773,1.3333333333333333,5.466666666666667,0.4,30.81191053361217,35.74350167098667,12.733333333333333,4.733333333333333,1.8666666666666667,0.26666666666666666,20.57349526749131,35.11692961113343,41.020427663880604,20.266666666666666,3.933333333333333,0.2,21.895390418898735,24.752838754544555,0.6,0.0,0.0,3.3468880653381348,3.0616705417633057,2.1940295696258545,29.95530599119531,1.2,58.00431047146588,0.9333333333333333,11.602811813354492,7.9219279289245605,15.933333333333334,-2.3692493438720703,20.048166275024414
98,43.1,-8.0,A Coruña,32.7,33.6,26.097560975609756,44.8170731707317,15,5390,8.6,3.0,1.0666666666666667,0.0,0.0,29.88190269470215,33.147117614746094,34.493316650390625,21.941946029663086,0.06666666666666667,1.1333333333333333,16.8304386138916,1.3333333333333333,5.533333333333333,0.4,30.701411461781163,36.0777223997346,12.866666666666667,4.733333333333333,1.9333333333333333,0.4666666666666667,20.6576416549307,35.12220477085916,41.082087541649855,20.866666666666667,3.933333333333333,0.26666666666666666,21.9038989218301,24.945455707682463,0.6,0.0,0.0,3.3230011463165283,3.0318896770477295,2.214008331298828,30.011719370219396,1.2,58.30504148204638,1.0,11.760427474975586,7.8732500076293945,14.4,-2.265470027923584,19.831192016601562
99,42.6,-9.0,A Coruña,4.0,34.0,30.777439024390247,38.948170731707314,15,5390,11.066666666666666,3.2666666666666666,0.6666666666666666,0.0,0.0,29.8887882232666,33.45452117919922,34.624908447265625,23.0604305267334,1.4,16.533333333333335,18.94223403930664,1.6,5.666666666666667,0.2,29.997380530653878,35.37346777087128,12.266666666666667,3.6,1.1333333333333333,0.06666666666666667,21.43020087286017,34.696857269782036,40.88839113908567,25.8,3.2,0.13333333333333333,21.60519147398987,25.020181804092847,0.2,0.0,0.0,4.397121906280518,4.141645908355713,3.933584690093994,29.903849545588788,1.0,59.86603272925031,7.4,14.934383392333984,6.0306196212768555,0.0,3.135467529296875,16.095523834228516
100,43.1,-8.6,A Coruña,23.4,34.1,29.626524390243905,40.76219512195122,15,5390,5.733333333333333,2.0,0.6,0.0,0.0,28.996667861938477,32.83671951293945,33.475494384765625,21.444488525390625,0.06666666666666667,2.2666666666666666,17.230104446411133,1.6666666666666667,6.733333333333333,0.4666666666666667,30.134831517362187,36.59559390819685,10.866666666666667,3.8,1.4,0.3333333333333333,20.157110952819977,35.0483727082931,42.19336697836575,18.8,3.7333333333333334,0.7333333333333333,22.194502156472293,25.988478177030508,0.8666666666666667,0.0,0.0,3.52095890045166,3.307615041732788,2.0197393894195557,29.32161892883217,0.8,62.47607656824647,1.8666666666666667,12.585518836975098,7.166323661804199,8.4,-1.1704895496368408,17.83185577392578
101,43.0,-7.2,Lugo,62.7,34.7,34.725609756097555,34.6265243902439,15,5390,9.733333333333333,3.4,1.3333333333333333,0.06666666666666667,0.0,29.847076416015625,33.860130310058594,35.268951416015625,22.218114852905273,0.06666666666666667,1.5333333333333334,17.050596237182617,1.3333333333333333,5.6,0.3333333333333333,30.199608489902815,35.47737897927311,13.466666666666667,4.0,1.5333333333333334,0.06666666666666667,20.982084085432927,34.578994553951944,39.67947038213959,18.866666666666667,2.8666666666666667,0.0,21.340455354243197,24.91158043830931,0.06666666666666667,0.0,0.0,2.571662187576294,2.380753755569458,1.7509435415267944,30.02618768858684,1.5333333333333334,55.82078966134933,0.8666666666666667,11.167732238769531,8.577942848205566,32.4,-3.8256092071533203,21.86301040649414
102,42.4,-8.9,Pontevedra,0.8,35.0,33.734756097560975,36.79115853658537,15,5390,10.4,3.533333333333333,0.6666666666666666,0.0,0.0,29.99022102355957,32.842430114746094,34.941070556640625,23.12041473388672,1.9333333333333333,19.466666666666665,19.25285530090332,1.4666666666666666,5.933333333333334,0.3333333333333333,29.82242046910101,35.662221015571276,14.866666666666667,3.466666666666667,1.4,0.13333333333333333,21.6951547038478,34.514172731711966,40.763333355126065,27.933333333333334,2.933333333333333,0.13333333333333333,21.62165312088122,24.6748536335804,0.2,0.0,0.0,4.35206413269043,3.9946694374084473,3.9634363651275635,29.841532599494883,0.8666666666666667,60.3538895007044,8.6,15.022274017333984,5.990349769592285,0.0,3.649322509765625,16.030502319335938
103,42.2,-8.7,Pontevedra,5.5,35.1,29.047256097560975,44.28353658536585,15,5390,8.8,3.0,0.6,0.0,0.0,29.637720108032227,32.137813568115234,33.845367431640625,22.842281341552734,2.0,11.933333333333334,18.902097702026367,1.3333333333333333,5.466666666666667,0.4,30.115224902364712,35.80954489198291,16.533333333333335,3.8,1.4666666666666666,0.2,21.96141985265261,35.04467304596127,41.02356378313292,29.0,3.7333333333333334,0.2,21.89578908812793,24.97503710518035,0.4,0.0,0.0,3.5453901290893555,3.232875347137451,3.075523614883423,29.89705457095913,1.0666666666666667,61.77486939805779,7.8,14.307470321655273,6.7679948806762695,0.5333333333333333,1.5246667861938477,17.364320755004883
104,43.3,-7.3,Lugo,29.7,35.5,33.34603658536585,38.650914634146346,15,5390,6.6,2.4,0.5333333333333333,0.06666666666666667,0.0,29.22039222717285,32.885292053222656,35.060455322265625,21.620134353637695,0.0,1.6,16.99773597717285,1.6666666666666667,6.6,0.4,30.53215158952215,37.032501242547056,12.133333333333333,4.4,1.7333333333333334,0.2,20.765769536379526,34.53931214969106,40.95679584682909,17.266666666666666,3.066666666666667,0.2,21.853680037249763,25.285780876930424,0.3333333333333333,0.0,0.0,2.74973726272583,2.498749017715454,1.3820534944534302,29.746428796217334,0.6666666666666666,60.7552202630455,1.2,11.936152458190918,7.6601996421813965,13.4,-1.5881457328796387,19.32141876220703
105,43.1,-8.7,A Coruña,22.9,35.6,34.99237804878049,36.5625,15,5390,5.266666666666667,1.8,0.6,0.0,0.0,28.782833099365234,32.45608901977539,33.192291259765625,21.33682632446289,0.26666666666666666,2.6,17.37900733947754,1.8,7.133333333333334,0.4666666666666667,29.919443264145826,36.6895785046745,9.733333333333333,3.466666666666667,1.4,0.4,19.987712891945556,34.97569104209621,42.31406431609604,18.4,3.533333333333333,0.5333333333333333,22.272965902521676,26.09678783975425,0.8,0.13333333333333333,0.0,3.7072341442108154,3.5017714500427246,2.1114883422851562,29.063525281599393,0.7333333333333333,63.616588674780004,2.1333333333333333,12.885366439819336,6.775552272796631,4.733333333333333,-0.274627685546875,17.106342315673828
