id,concello,provincia,lat,lon,alt,n_anios,escenario,periodo,hipotesis,tx_p99,d_tx30,noches_trop,cdd,ola_dias,ola_max,hx_p99,d_hx30,d_hx35,d_hx40,hr_verano,d_tx,d_tmean
19033,CASTRO CALDELAS,Ourense,42.388,-7.432,469.0,17,ssp370,near_future,rocio_fijo,38.139,62.824,3.118,440.641,6.353,8.0,52.954,128.353,87.706,49.412,59.966,2.239,1.649
19033,CASTRO CALDELAS,Ourense,42.388,-7.432,469.0,17,ssp370,near_future,hr_fija,38.139,62.824,3.118,440.641,6.353,8.0,55.502,141.353,100.059,62.765,68.326,2.239,1.649
19033,CASTRO CALDELAS,Ourense,42.388,-7.432,469.0,17,ssp370,medium_future,rocio_fijo,39.737,84.412,9.235,619.769,6.353,8.0,54.552,142.765,99.529,60.882,54.704,3.837,2.977
19033,CASTRO CALDELAS,Ourense,42.388,-7.432,469.0,17,ssp370,medium_future,hr_fija,39.737,84.412,9.235,619.769,6.353,8.0,59.318,165.941,122.118,86.471,68.326,3.837,2.977
19033,CASTRO CALDELAS,Ourense,42.388,-7.432,469.0,17,ssp370,far_future,rocio_fijo,41.766,110.588,25.0,846.727,6.353,8.0,56.581,161.941,114.941,76.941,48.758,5.866,4.394
19033,CASTRO CALDELAS,Ourense,42.388,-7.432,469.0,17,ssp370,far_future,hr_fija,41.766,110.588,25.0,846.727,6.353,8.0,64.397,197.059,153.588,112.412,68.326,5.866,4.394
19033,CASTRO CALDELAS,Ourense,42.388,-7.432,469.0,17,ssp585,near_future,rocio_fijo,38.333,65.0,4.294,475.581,6.353,8.0,53.148,129.471,88.824,50.765,59.298,2.433,1.927
19033,CASTRO CALDELAS,Ourense,42.388,-7.432,469.0,17,ssp585,near_future,hr_fija,38.333,65.0,4.294,475.581,6.353,8.0,55.954,144.765,101.941,65.471,68.326,2.433,1.927
19033,CASTRO CALDELAS,Ourense,42.388,-7.432,469.0,17,ssp585,medium_future,rocio_fijo,40.215,91.235,12.824,687.409,6.353,8.0,55.03,147.059,103.176,64.176,53.233,4.315,3.424
19033,CASTRO CALDELAS,Ourense,42.388,-7.432,469.0,17,ssp585,medium_future,hr_fija,40.215,91.235,12.824,687.409,6.353,8.0,60.471,173.118,130.588,92.118,68.326,4.315,3.424
19033,CASTRO CALDELAS,Ourense,42.388,-7.432,469.0,17,ssp585,far_future,rocio_fijo,43.256,128.353,48.412,1089.949,6.353,8.0,58.071,175.588,129.059,88.235,44.856,7.356,5.706
19033,CASTRO CALDELAS,Ourense,42.388,-7.432,469.0,17,ssp585,far_future,hr_fija,43.256,128.353,48.412,1089.949,6.353,8.0,68.34,218.294,176.059,136.0,68.326,7.356,5.706
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,-,hoy,medido,35.375,31.176,2.294,235.934,5.529,6.0,49.668,106.0,67.0,35.118,74.494,,
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp126,near_future,rocio_fijo,37.38,51.412,4.941,374.87,5.529,6.0,51.673,122.0,82.235,45.765,66.232,2.005,1.516
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp126,near_future,hr_fija,37.38,51.412,4.941,374.87,5.529,6.0,54.154,134.353,94.059,58.118,74.494,2.005,1.516
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp126,medium_future,rocio_fijo,38.215,60.765,6.529,456.307,5.529,6.0,52.508,128.941,88.235,51.176,63.1,2.84,2.242
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp126,medium_future,hr_fija,38.215,60.765,6.529,456.307,5.529,6.0,55.991,145.882,106.118,69.529,74.494,2.84,2.242
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp126,far_future,rocio_fijo,38.262,61.059,6.529,453.926,5.529,6.0,52.555,129.471,88.882,51.294,62.929,2.887,2.222
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp126,far_future,hr_fija,38.262,61.059,6.529,453.926,5.529,6.0,56.105,146.647,106.824,70.176,74.494,2.887,2.222
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp245,near_future,rocio_fijo,37.463,52.529,5.294,393.797,5.529,6.0,51.756,122.235,82.941,46.294,65.913,2.088,1.693
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp245,near_future,hr_fija,37.463,52.529,5.294,393.797,5.529,6.0,54.333,135.765,95.353,59.176,74.494,2.088,1.693
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp245,medium_future,rocio_fijo,38.715,66.353,8.176,512.545,5.529,6.0,53.008,133.882,92.0,54.588,61.305,3.34,2.698
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp245,medium_future,hr_fija,38.715,66.353,8.176,512.545,5.529,6.0,57.208,153.118,114.235,76.176,74.494,3.34,2.698
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp245,far_future,rocio_fijo,39.781,80.0,12.0,601.815,5.529,6.0,54.074,143.176,100.059,62.765,57.666,4.406,3.364
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp245,far_future,hr_fija,39.781,80.0,12.0,601.815,5.529,6.0,59.749,169.941,127.588,90.706,74.494,4.406,3.364
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp370,near_future,rocio_fijo,37.512,53.118,5.176,389.251,5.529,6.0,51.805,122.353,83.118,46.588,65.725,2.137,1.651
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp370,near_future,hr_fija,37.512,53.118,5.176,389.251,5.529,6.0,54.437,136.412,96.059,59.824,74.494,2.137,1.651
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp370,medium_future,rocio_fijo,39.098,71.941,9.765,546.287,5.529,6.0,53.391,137.294,94.882,57.765,59.968,3.723,2.958
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp370,medium_future,hr_fija,39.098,71.941,9.765,546.287,5.529,6.0,58.136,159.824,119.118,81.353,74.494,3.723,2.958
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp370,far_future,rocio_fijo,41.217,98.412,20.824,748.458,5.529,6.0,55.51,155.647,113.765,72.941,53.144,5.842,4.35
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp370,far_future,hr_fija,41.217,98.412,20.824,748.458,5.529,6.0,63.254,191.941,149.353,112.471,74.494,5.842,4.35
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp585,near_future,rocio_fijo,37.694,55.353,5.647,419.89,5.529,6.0,51.987,123.941,84.353,47.176,65.034,2.319,1.928
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp585,near_future,hr_fija,37.694,55.353,5.647,419.89,5.529,6.0,54.823,139.118,98.412,62.294,74.494,2.319,1.928
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp585,medium_future,rocio_fijo,39.59,78.176,12.294,607.039,5.529,6.0,53.883,141.529,99.059,61.471,58.3,4.215,3.401
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp585,medium_future,hr_fija,39.59,78.176,12.294,607.039,5.529,6.0,59.293,167.412,125.176,88.059,74.494,4.215,3.401
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp585,far_future,rocio_fijo,42.716,116.353,42.118,972.75,5.529,6.0,57.009,170.0,124.176,84.647,48.846,7.341,5.673
10112,CELANOVA,Ourense,42.174,-7.968,623.0,17,ssp585,far_future,hr_fija,42.716,116.353,42.118,972.75,5.529,6.0,67.086,216.118,171.706,133.235,74.494,7.341,5.673
19031,COLES,Ourense,42.43,-7.836,403.0,17,-,hoy,medido,35.93,31.529,0.706,258.851,5.294,9.0,50.285,97.765,59.294,30.647,68.942,,
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp126,near_future,rocio_fijo,38.054,51.0,3.765,421.681,5.294,9.0,52.409,115.235,74.647,41.294,60.884,2.124,1.645
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp126,near_future,hr_fija,38.054,51.0,3.765,421.681,5.294,9.0,55.014,126.765,88.294,52.118,68.942,2.124,1.645
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp126,medium_future,rocio_fijo,38.957,61.294,6.706,516.037,5.294,9.0,53.312,122.059,81.941,46.588,57.785,3.027,2.415
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp126,medium_future,hr_fija,38.957,61.294,6.706,516.037,5.294,9.0,57.15,139.294,99.882,63.471,68.942,3.027,2.415
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp126,far_future,rocio_fijo,38.975,61.765,6.412,512.539,5.294,9.0,53.33,122.176,82.0,46.588,57.725,3.045,2.388
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp126,far_future,hr_fija,38.975,61.765,6.412,512.539,5.294,9.0,57.19,139.412,100.176,63.588,68.942,3.045,2.388
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp245,near_future,rocio_fijo,38.184,52.529,4.353,444.982,5.294,9.0,52.539,116.294,75.765,42.118,60.426,2.254,1.844
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp245,near_future,hr_fija,38.184,52.529,4.353,444.982,5.294,9.0,55.321,128.529,90.235,53.647,68.942,2.254,1.844
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp245,medium_future,rocio_fijo,39.481,67.529,10.294,582.577,5.294,9.0,53.836,126.882,86.941,49.647,56.068,3.551,2.914
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp245,medium_future,hr_fija,39.481,67.529,10.294,582.577,5.294,9.0,58.316,146.824,107.471,71.0,68.942,3.551,2.914
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp245,far_future,rocio_fijo,40.594,80.824,17.529,682.396,5.294,9.0,54.949,136.529,94.706,56.529,52.609,4.664,3.611
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp245,far_future,hr_fija,40.594,80.824,17.529,682.396,5.294,9.0,60.845,163.176,122.882,85.824,68.942,4.664,3.611
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp370,near_future,rocio_fijo,38.247,53.118,4.059,438.811,5.294,9.0,52.602,116.647,76.176,42.353,60.206,2.317,1.792
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp370,near_future,hr_fija,38.247,53.118,4.059,438.811,5.294,9.0,55.47,129.118,90.647,54.353,68.942,2.317,1.792
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp370,medium_future,rocio_fijo,39.884,72.235,12.118,618.795,5.294,9.0,54.239,130.118,89.824,52.059,54.787,3.954,3.174
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp370,medium_future,hr_fija,39.884,72.235,12.118,618.795,5.294,9.0,59.223,152.824,113.412,75.765,68.942,3.954,3.174
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp370,far_future,rocio_fijo,42.104,100.471,34.353,853.13,5.294,9.0,56.459,149.882,107.176,68.0,48.295,6.174,4.685
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp370,far_future,hr_fija,42.104,100.471,34.353,853.13,5.294,9.0,64.514,188.529,144.294,106.882,68.942,6.174,4.685
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp585,near_future,rocio_fijo,38.472,55.529,5.353,473.358,5.294,9.0,52.827,118.176,77.882,43.824,59.427,2.542,2.078
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp585,near_future,hr_fija,38.472,55.529,5.353,473.358,5.294,9.0,56.004,132.471,93.059,56.824,68.942,2.542,2.078
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp585,medium_future,rocio_fijo,40.427,78.529,18.294,688.829,5.294,9.0,54.782,134.941,93.412,55.176,53.112,4.497,3.654
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp585,medium_future,hr_fija,40.427,78.529,18.294,688.829,5.294,9.0,60.461,161.235,120.529,83.235,68.942,4.497,3.654
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp585,far_future,rocio_fijo,43.716,120.824,58.471,1108.604,5.294,9.0,58.071,164.706,119.353,79.706,44.125,7.786,6.091
19031,COLES,Ourense,42.43,-7.836,403.0,17,ssp585,far_future,hr_fija,43.716,120.824,58.471,1108.604,5.294,9.0,68.516,213.471,169.353,129.118,68.942,7.786,6.091
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,-,hoy,medido,34.915,29.941,2.765,251.908,5.941,5.0,45.835,92.471,53.412,23.118,71.199,,
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp126,near_future,rocio_fijo,36.856,47.059,6.353,382.073,5.941,5.0,47.776,110.294,67.235,33.647,63.461,1.941,1.545
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp126,near_future,hr_fija,36.856,47.059,6.353,382.073,5.941,5.0,49.858,122.176,80.118,44.235,71.199,1.941,1.545
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp126,medium_future,rocio_fijo,37.672,54.412,9.294,457.308,5.941,5.0,48.592,117.706,74.471,38.412,60.495,2.757,2.27
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp126,medium_future,hr_fija,37.672,54.412,9.294,457.308,5.941,5.0,51.62,133.471,90.647,54.059,71.199,2.757,2.27
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp126,far_future,rocio_fijo,37.737,55.059,9.176,455.769,5.941,5.0,48.657,118.471,75.176,39.0,60.265,2.822,2.256
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp126,far_future,hr_fija,37.737,55.059,9.176,455.769,5.941,5.0,51.763,134.529,91.235,55.529,71.199,2.822,2.256
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp245,near_future,rocio_fijo,36.937,47.765,6.882,399.877,5.941,5.0,47.857,110.824,68.0,34.471,63.159,2.022,1.725
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp245,near_future,hr_fija,36.937,47.765,6.882,399.877,5.941,5.0,50.039,123.176,80.882,45.235,71.199,2.022,1.725
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp245,medium_future,rocio_fijo,38.18,60.235,11.412,509.511,5.941,5.0,49.1,121.941,79.059,41.647,58.727,3.265,2.729
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp245,medium_future,hr_fija,38.18,60.235,11.412,509.511,5.941,5.0,52.757,140.059,99.118,60.412,71.199,3.265,2.729
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp245,far_future,rocio_fijo,39.196,71.706,15.412,592.986,5.941,5.0,50.116,131.353,85.882,48.647,55.364,4.281,3.403
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp245,far_future,hr_fija,39.196,71.706,15.412,592.986,5.941,5.0,55.031,154.882,115.235,74.118,71.199,4.281,3.403
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp370,near_future,rocio_fijo,36.968,48.0,6.824,396.971,5.941,5.0,47.888,111.0,68.0,34.706,63.044,2.053,1.696
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp370,near_future,hr_fija,36.968,48.0,6.824,396.971,5.941,5.0,50.108,123.824,81.294,45.529,71.199,2.053,1.696
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp370,medium_future,rocio_fijo,38.518,64.294,13.353,543.695,5.941,5.0,49.438,124.882,81.353,44.412,57.583,3.603,3.013
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp370,medium_future,hr_fija,38.518,64.294,13.353,543.695,5.941,5.0,53.515,144.471,104.118,64.353,71.199,3.603,3.013
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp370,far_future,rocio_fijo,40.58,88.941,23.706,732.248,5.941,5.0,51.5,142.412,98.647,58.765,51.127,5.665,4.403
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp370,far_future,hr_fija,40.58,88.941,23.706,732.248,5.941,5.0,58.193,179.294,134.235,93.824,71.199,5.665,4.403
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp585,near_future,rocio_fijo,37.093,48.941,8.0,426.556,5.941,5.0,48.013,112.588,69.471,35.412,62.583,2.178,1.984
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp585,near_future,hr_fija,37.093,48.941,8.0,426.556,5.941,5.0,50.38,125.235,83.0,46.588,71.199,2.178,1.984
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp585,medium_future,rocio_fijo,39.005,69.765,15.647,600.283,5.941,5.0,49.925,129.412,84.647,47.471,55.979,4.09,3.459
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp585,medium_future,hr_fija,39.005,69.765,15.647,600.283,5.941,5.0,54.597,152.0,111.824,71.588,71.199,4.09,3.459
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp585,far_future,rocio_fijo,42.026,108.765,39.118,943.354,5.941,5.0,52.946,155.706,111.824,68.765,47.087,7.111,5.721
10111,ENTRIMO,Ourense,41.945,-8.106,763.0,17,ssp585,far_future,hr_fija,42.026,108.765,39.118,943.354,5.941,5.0,61.729,203.176,155.765,117.529,71.199,7.111,5.721
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,-,hoy,medido,37.388,45.353,0.412,323.071,6.235,8.0,50.424,108.824,69.588,37.294,62.697,,
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp126,near_future,rocio_fijo,39.701,70.706,2.882,504.609,6.235,8.0,52.737,127.412,86.941,49.824,54.837,2.313,1.689
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp126,near_future,hr_fija,39.701,70.706,2.882,504.609,6.235,8.0,55.279,139.235,101.0,62.824,62.697,2.313,1.689
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp126,medium_future,rocio_fijo,40.522,80.059,5.706,604.152,6.235,8.0,53.558,134.647,94.353,55.824,52.319,3.134,2.463
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp126,medium_future,hr_fija,40.522,80.059,5.706,604.152,6.235,8.0,57.099,150.353,111.235,74.588,62.697,3.134,2.463
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp126,far_future,rocio_fijo,40.52,80.059,5.706,601.066,6.235,8.0,53.556,134.647,94.353,55.765,52.325,3.132,2.44
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp126,far_future,hr_fija,40.52,80.059,5.706,601.066,6.235,8.0,57.094,150.353,111.176,74.588,62.697,3.132,2.44
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp245,near_future,rocio_fijo,39.836,72.0,3.412,527.028,6.235,8.0,52.872,128.529,88.588,50.765,54.414,2.448,1.87
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp245,near_future,hr_fija,39.836,72.0,3.412,527.028,6.235,8.0,55.586,141.059,102.471,64.294,62.697,2.448,1.87
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp245,medium_future,rocio_fijo,41.093,87.471,8.882,674.123,6.235,8.0,54.129,138.882,98.588,59.824,50.645,3.705,2.968
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp245,medium_future,hr_fija,41.093,87.471,8.882,674.123,6.235,8.0,58.482,158.529,119.118,81.588,62.697,3.705,2.968
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp245,far_future,rocio_fijo,42.216,101.059,14.765,780.467,6.235,8.0,55.252,148.118,107.765,68.118,47.527,4.828,3.683
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp245,far_future,hr_fija,42.216,101.059,14.765,780.467,6.235,8.0,61.211,174.059,134.647,97.471,62.697,4.828,3.683
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp370,near_future,rocio_fijo,39.952,73.529,3.412,521.391,6.235,8.0,52.988,129.588,89.529,51.588,54.053,2.564,1.825
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp370,near_future,hr_fija,39.952,73.529,3.412,521.391,6.235,8.0,55.851,142.588,104.0,66.471,62.697,2.564,1.825
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp370,medium_future,rocio_fijo,41.634,94.941,10.941,713.777,6.235,8.0,54.67,143.176,103.0,63.235,49.115,4.246,3.241
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp370,medium_future,hr_fija,41.634,94.941,10.941,713.777,6.235,8.0,59.802,166.0,126.824,89.824,62.697,4.246,3.241
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp370,far_future,rocio_fijo,43.724,119.588,27.882,954.272,6.235,8.0,56.76,160.765,118.882,79.824,43.674,6.336,4.76
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp370,far_future,hr_fija,43.724,119.588,27.882,954.272,6.235,8.0,64.894,196.765,154.941,117.824,62.697,6.336,4.76
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp585,near_future,rocio_fijo,40.215,76.529,4.294,559.285,6.235,8.0,53.251,131.765,92.059,53.824,53.245,2.827,2.123
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp585,near_future,hr_fija,40.215,76.529,4.294,559.285,6.235,8.0,56.454,146.412,107.529,70.412,62.697,2.827,2.123
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp585,medium_future,rocio_fijo,42.191,100.941,15.176,786.332,6.235,8.0,55.227,147.941,107.529,67.941,47.594,4.803,3.721
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp585,medium_future,hr_fija,42.191,100.941,15.176,786.332,6.235,8.0,61.15,173.706,133.941,97.235,62.697,4.803,3.721
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp585,far_future,rocio_fijo,45.353,138.529,50.765,1212.44,6.235,8.0,58.389,175.294,133.059,93.294,39.904,7.965,6.168
19030,LAROUCO,Ourense,42.346,-7.153,522.0,17,ssp585,far_future,hr_fija,45.353,138.529,50.765,1212.44,6.235,8.0,68.945,221.882,178.235,140.176,62.697,7.965,6.168
19038,LAZA,Ourense,42.067,-7.472,575.0,17,-,hoy,medido,37.362,45.294,0.176,285.452,5.353,8.0,50.019,110.294,72.647,40.0,64.679,,
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp126,near_future,rocio_fijo,39.631,69.529,1.118,447.155,5.353,8.0,52.288,127.765,90.0,53.941,56.707,2.269,1.674
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp126,near_future,hr_fija,39.631,69.529,1.118,447.155,5.353,8.0,54.767,140.059,102.471,67.118,64.679,2.269,1.674
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp126,medium_future,rocio_fijo,40.476,79.176,2.412,538.025,5.353,8.0,53.133,134.412,96.588,60.0,54.026,3.114,2.446
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp126,medium_future,hr_fija,40.476,79.176,2.412,538.025,5.353,8.0,56.605,149.882,113.588,78.118,64.679,3.114,2.446
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp126,far_future,rocio_fijo,40.535,80.118,2.353,536.289,5.353,8.0,53.192,134.824,96.824,60.471,53.845,3.173,2.432
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp126,far_future,hr_fija,40.535,80.118,2.353,536.289,5.353,8.0,56.735,150.941,114.529,79.0,64.679,3.173,2.432
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp245,near_future,rocio_fijo,39.723,70.765,1.294,466.224,5.353,8.0,52.38,128.882,90.706,54.647,56.408,2.361,1.843
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp245,near_future,hr_fija,39.723,70.765,1.294,466.224,5.353,8.0,54.966,141.588,103.765,68.235,64.679,2.361,1.843
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp245,medium_future,rocio_fijo,41.069,86.0,4.0,601.312,5.353,8.0,53.726,139.529,100.235,63.824,52.231,3.707,2.942
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp245,medium_future,hr_fija,41.069,86.0,4.0,601.312,5.353,8.0,57.919,158.647,121.294,85.824,64.679,3.707,2.942
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp245,far_future,rocio_fijo,42.24,101.059,7.235,701.154,5.353,8.0,54.897,148.0,109.176,72.0,48.879,4.878,3.671
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp245,far_future,hr_fija,42.24,101.059,7.235,701.154,5.353,8.0,60.554,174.471,136.941,100.941,64.679,4.878,3.671
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp370,near_future,rocio_fijo,39.818,72.0,1.294,462.575,5.353,8.0,52.475,129.647,91.412,55.353,56.101,2.456,1.811
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp370,near_future,hr_fija,39.818,72.0,1.294,462.575,5.353,8.0,55.171,142.412,105.353,69.588,64.679,2.456,1.811
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp370,medium_future,rocio_fijo,41.598,93.941,4.882,640.464,5.353,8.0,54.255,143.529,105.059,67.412,50.685,4.236,3.235
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp370,medium_future,hr_fija,41.598,93.941,4.882,640.464,5.353,8.0,59.103,165.235,128.176,92.882,64.679,4.236,3.235
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp370,far_future,rocio_fijo,43.787,119.588,15.941,864.136,5.353,8.0,56.444,160.471,121.412,82.941,44.818,6.425,4.754
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp370,far_future,hr_fija,43.787,119.588,15.941,864.136,5.353,8.0,64.227,196.471,157.059,121.882,64.679,6.425,4.754
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp585,near_future,rocio_fijo,40.003,73.765,1.882,497.479,5.353,8.0,52.66,131.647,92.882,56.412,55.509,2.641,2.112
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp585,near_future,hr_fija,40.003,73.765,1.882,497.479,5.353,8.0,55.572,144.529,107.353,72.118,64.679,2.641,2.112
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp585,medium_future,rocio_fijo,42.117,99.941,7.353,706.293,5.353,8.0,54.774,147.0,108.471,71.412,49.219,4.755,3.707
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp585,medium_future,hr_fija,42.117,99.941,7.353,706.293,5.353,8.0,60.282,172.882,135.471,99.235,64.679,4.755,3.707
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp585,far_future,rocio_fijo,45.398,138.059,34.882,1102.346,5.353,8.0,58.055,174.294,133.941,95.765,40.989,8.036,6.156
19038,LAZA,Ourense,42.067,-7.472,575.0,17,ssp585,far_future,hr_fija,45.398,138.059,34.882,1102.346,5.353,8.0,68.148,220.882,179.647,143.235,64.679,8.036,6.156
19026,LEIRO,Ourense,42.359,-8.118,105.0,17,-,hoy,medido,40.043,79.824,0.471,383.766,5.471,5.0,59.311,153.176,116.235,79.588,67.196,,
19026,LEIRO,Ourense,42.359,-8.118,105.0,17,ssp126,near_future,rocio_fijo,42.066,104.706,2.176,583.007,5.471,5.0,61.334,167.529,131.471,94.647,59.907,2.023,1.611
19026,LEIRO,Ourense,42.359,-8.118,105.0,17,ssp126,near_future,hr_fija,42.066,104.706,2.176,583.007,5.471,5.0,64.099,178.765,143.824,107.294,67.196,2.023,1.611
19026,LEIRO,Ourense,42.359,-8.118,105.0,17,ssp126,medium_future,rocio_fijo,42.923,116.706,5.118,689.67,5.471,5.0,62.191,174.176,137.412,101.529,57.092,2.88,2.353
19026,LEIRO,Ourense,42.359,-8.118,105.0,17,ssp126,medium_future,hr_fija,42.923,116.706,5.118,689.67,5.471,5.0,66.259,191.118,154.412,118.529,67.196,2.88,2.353
