idema,anio,n,tx_p99,tx_max,d_tx30,d_tx32,n_verano,tx_verano,tmed,nombre
1476R,2002,365,30.360000000000014,35.0,7.0,2.0,92,23.847826086956523,13.975342465753425,"Rois, Casas Do Porto"
1476R,2003,362,36.389999999999986,39.0,27.0,16.0,91,25.560439560439562,14.33011049723757,"Rois, Casas Do Porto"
1476R,2004,364,34.0,35.0,21.0,9.0,92,25.293478260869566,13.895604395604396,"Rois, Casas Do Porto"
1476R,2005,364,35.0,38.0,25.0,13.0,92,26.293478260869566,13.997252747252746,"Rois, Casas Do Porto"
1476R,2006,362,37.0,40.0,33.0,21.0,91,27.35164835164835,14.653591160220996,"Rois, Casas Do Porto"
1476R,2007,333,31.680000000000007,34.0,15.0,4.0,92,23.054347826086957,13.852852852852854,"Rois, Casas Do Porto"
1476R,2009,360,32.1,32.9,13.0,5.0,92,23.606521739130436,14.303611111111111,"Rois, Casas Do Porto"
1476R,2010,357,34.188,36.1,23.0,11.0,90,25.485555555555557,14.005322128851539,"Rois, Casas Do Porto"
1476R,2011,363,32.752,36.1,13.0,5.0,91,23.38351648351648,14.666666666666666,"Rois, Casas Do Porto"
1476R,2012,364,32.348000000000006,36.0,11.0,5.0,92,22.90869565217391,13.721978021978023,"Rois, Casas Do Porto"
1476R,2015,355,32.946,35.5,11.0,6.0,91,24.538461538461533,14.472676056338026,"Rois, Casas Do Porto"
1476R,2016,362,34.889999999999986,38.7,25.0,10.0,91,26.128571428571426,14.395580110497239,"Rois, Casas Do Porto"
1476R,2017,364,33.948,34.6,17.0,10.0,92,25.14239130434782,14.766483516483516,"Rois, Casas Do Porto"
1476R,2019,361,32.67999999999999,33.4,16.0,6.0,92,23.64891304347826,14.185595567867036,"Rois, Casas Do Porto"
1476R,2020,365,33.372,36.1,28.0,13.0,92,25.144565217391307,14.78986301369863,"Rois, Casas Do Porto"
1476R,2021,357,31.331999999999997,35.3,8.0,3.0,89,23.62808988764045,14.092997198879553,"Rois, Casas Do Porto"
1476R,2022,352,35.13300000000002,39.3,17.0,7.0,88,25.707954545454548,14.995454545454544,"Rois, Casas Do Porto"
1476R,2023,356,32.279999999999994,36.2,14.0,6.0,92,25.821739130434793,15.242977528089888,"Rois, Casas Do Porto"
1476R,2024,365,33.044000000000004,35.4,16.0,5.0,91,25.316483516483512,14.923013698630136,"Rois, Casas Do Porto"
1476R,2025,365,35.72400000000001,37.8,31.0,18.0,92,27.14673913043479,15.121917808219179,"Rois, Casas Do Porto"
1477U,2000,366,33.65000000000002,34.8,15.0,8.0,92,24.88586956521739,14.807650273224045,Vilagarcia De Arousa
1477U,2001,365,33.672000000000004,35.4,19.0,10.0,92,24.961956521739125,15.080547945205478,Vilagarcia De Arousa
1477U,2002,365,31.652000000000008,34.3,6.0,4.0,92,24.540217391304346,15.324383561643835,Vilagarcia De Arousa
1477U,2003,365,35.936,39.3,33.0,19.0,92,26.094565217391306,15.50931506849315,Vilagarcia De Arousa
1477U,2004,366,33.105000000000004,37.1,15.0,9.0,92,25.561956521739127,15.15109289617486,Vilagarcia De Arousa
1477U,2005,365,36.136,38.5,28.0,16.0,92,27.12391304347826,15.381369863013699,Vilagarcia De Arousa
1477U,2006,365,36.24400000000001,38.5,38.0,26.0,92,28.73804347826087,16.160821917808217,Vilagarcia De Arousa
1477U,2007,365,33.0,35.0,20.0,7.0,92,24.733695652173914,15.355616438356162,Vilagarcia De Arousa
1477U,2008,366,32.14000000000001,33.5,12.0,5.0,92,24.889130434782604,14.841530054644808,Vilagarcia De Arousa
1477U,2009,365,32.91600000000001,34.4,21.0,8.0,92,24.584782608695654,15.341369863013696,Vilagarcia De Arousa
1477U,2010,365,35.136,38.0,38.0,21.0,92,27.449999999999996,15.51095890410959,Vilagarcia De Arousa
1477U,2011,365,33.68000000000001,36.3,27.0,13.0,92,25.28369565217391,16.19095890410959,Vilagarcia De Arousa
1477U,2012,366,33.15000000000002,36.5,22.0,7.0,92,24.1804347826087,15.074590163934424,Vilagarcia De Arousa
1477U,2013,365,36.072,39.7,34.0,18.0,92,26.198913043478257,15.344383561643836,Vilagarcia De Arousa
1477U,2014,365,31.5,33.7,17.0,2.0,92,25.11630434782609,15.771232876712329,Vilagarcia De Arousa
1477U,2015,365,34.5,36.0,23.0,14.0,92,26.14782608695652,15.79917808219178,Vilagarcia De Arousa
1477U,2016,366,35.610000000000014,41.0,38.0,22.0,92,28.04456521739131,15.764754098360655,Vilagarcia De Arousa
1477U,2017,365,34.024000000000015,38.0,27.0,17.0,92,26.666304347826088,15.927945205479451,Vilagarcia De Arousa
1477U,2018,365,35.924000000000014,38.0,30.0,18.0,92,26.607608695652175,15.741095890410959,Vilagarcia De Arousa
1477U,2019,365,33.18000000000001,34.5,16.0,6.0,92,24.56630434782609,15.376438356164385,Vilagarcia De Arousa
1477U,2020,366,33.375000000000014,36.8,29.0,16.0,92,25.941304347826087,16.0344262295082,Vilagarcia De Arousa
1477U,2021,365,33.61600000000001,35.4,10.0,6.0,92,24.77173913043479,15.446027397260277,Vilagarcia De Arousa
1477U,2022,365,35.68800000000001,39.4,24.0,15.0,92,26.455434782608698,16.361643835616437,Vilagarcia De Arousa
1477V,2015,356,35.345,36.7,27.0,16.0,91,26.27472527472528,15.814044943820225,Vilagarcía De Arousa
1477V,2017,364,33.733000000000004,38.1,24.0,13.0,92,26.30217391304348,15.712912087912088,Vilagarcía De Arousa
1477V,2019,364,33.059000000000005,34.5,14.0,6.0,92,24.242391304347827,15.25631868131868,Vilagarcía De Arousa
1477V,2020,365,33.30800000000001,37.0,26.0,15.0,91,25.66153846153846,15.899452054794521,Vilagarcía De Arousa
1477V,2021,364,33.011,35.2,10.0,6.0,92,24.570652173913043,15.307417582417582,Vilagarcía De Arousa
1477V,2022,362,35.59499999999999,39.2,20.0,14.0,91,26.33626373626374,16.18646408839779,Vilagarcía De Arousa
1477V,2023,365,31.444000000000006,37.2,15.0,2.0,92,26.004347826086963,16.25260273972603,Vilagarcía De Arousa
1477V,2024,365,34.136,37.4,22.0,12.0,92,26.594565217391313,16.174794520547945,Vilagarcía De Arousa
1477V,2025,364,34.674,36.5,33.0,21.0,92,27.650000000000006,16.154945054945053,Vilagarcía De Arousa
1484,1980,366,31.0,36.0,8.0,2.0,92,23.545652173913048,14.356830601092897,"Pontevedra, Instituto"
1484,1981,365,34.28800000000001,40.0,26.0,15.0,92,25.72826086956521,14.85890410958904,"Pontevedra, Instituto"
1484,1982,365,32.0,35.0,12.0,5.0,92,23.558695652173913,14.841917808219176,"Pontevedra, Instituto"
1484,1983,365,31.360000000000014,35.4,9.0,4.0,92,24.36521739130435,14.91890410958904,"Pontevedra, Instituto"
1484,1984,366,30.74000000000001,31.2,14.0,0.0,92,24.536956521739135,14.472950819672132,"Pontevedra, Instituto"
1484C,2000,366,32.42000000000003,35.2,12.0,6.0,92,24.80652173913044,14.502185792349728,Pontevedra
1484C,2001,365,32.672000000000004,34.4,14.0,7.0,92,24.486956521739128,14.612876712328768,Pontevedra
1484C,2002,365,30.5,33.5,8.0,2.0,92,24.222826086956523,14.874794520547944,Pontevedra
1484C,2003,365,35.18000000000001,38.2,23.0,10.0,92,25.233695652173914,14.935890410958905,Pontevedra
1484C,2004,366,32.6,35.0,16.0,6.0,92,25.126086956521743,14.528142076502732,Pontevedra
1484C,2005,365,34.672000000000004,37.0,22.0,18.0,92,26.660869565217393,14.741917808219176,Pontevedra
1484C,2006,365,35.41600000000001,39.5,30.0,20.0,92,27.54565217391304,15.40931506849315,Pontevedra
1484C,2007,365,32.436,33.5,11.0,5.0,92,23.843478260869563,14.817534246575342,Pontevedra
1484C,2008,366,32.07000000000001,33.5,9.0,5.0,92,24.417391304347827,14.41639344262295,Pontevedra
1484C,2009,365,31.944000000000006,33.3,11.0,4.0,92,23.97717391304348,14.664657534246576,Pontevedra
1484C,2010,365,34.636,35.6,29.0,12.0,92,26.488043478260867,14.717534246575342,Pontevedra
1484C,2011,365,32.34400000000001,37.0,18.0,5.0,92,24.36521739130435,15.377260273972603,Pontevedra
1484C,2012,366,31.410000000000014,35.4,10.0,2.0,92,23.04673913043478,14.206830601092896,Pontevedra
1484C,2013,365,35.1,38.0,22.0,13.0,92,25.313043478260877,14.530410958904108,Pontevedra
1484C,2014,365,29.872000000000003,31.0,4.0,0.0,92,24.24021739130435,15.023835616438356,Pontevedra
1484C,2015,365,32.65200000000001,34.0,12.0,6.0,92,25.21521739130435,15.101095890410958,Pontevedra
1484C,2016,366,33.73500000000001,38.1,23.0,10.0,92,26.206521739130434,14.767486338797813,Pontevedra
1484C,2017,365,33.336,35.9,16.0,7.0,92,25.178260869565225,15.068767123287673,Pontevedra
1484C,2018,365,35.05200000000001,37.7,25.0,12.0,92,25.294565217391302,14.87178082191781,Pontevedra
1484C,2019,365,32.436,33.9,14.0,5.0,92,23.914130434782614,14.717808219178085,Pontevedra
1484C,2020,366,34.07000000000001,36.5,27.0,10.0,92,25.42391304347826,15.389344262295081,Pontevedra
1484C,2021,365,32.55200000000001,35.0,8.0,5.0,92,24.436956521739127,14.956164383561644,Pontevedra
1484C,2022,365,35.924000000000014,38.8,28.0,16.0,92,26.766304347826093,16.132328767123287,Pontevedra
1484C,2023,363,33.942,37.5,25.0,8.0,92,27.010869565217398,16.108264462809917,Pontevedra
1484C,2024,366,34.605000000000004,36.4,29.0,14.0,92,27.321739130434786,16.110382513661204,Pontevedra
1484C,2025,365,35.81600000000001,37.7,32.0,25.0,92,28.37717391304347,16.096164383561646,Pontevedra
1486E,1980,366,28.870000000000005,32.4,3.0,1.0,92,22.655434782608697,14.081420765027323,Escuela Naval De Marín
1486E,1981,365,32.6,36.6,20.0,9.0,92,24.90869565217391,14.481643835616442,Escuela Naval De Marín
1486E,1982,365,30.180000000000007,31.2,5.0,0.0,92,22.37282608695652,14.404109589041095,Escuela Naval De Marín
1486E,1983,365,29.872000000000003,33.2,4.0,2.0,92,22.95434782608696,14.782191780821918,Escuela Naval De Marín
1486E,1984,366,29.8,30.4,3.0,0.0,92,23.40978260869565,14.426775956284155,Escuela Naval De Marín
1486E,1985,365,30.272000000000002,32.2,6.0,2.0,92,22.882608695652173,14.866301369863013,Escuela Naval De Marín
1486E,1986,365,30.48800000000001,33.0,6.0,2.0,92,23.119565217391305,14.26,Escuela Naval De Marín
1486E,1987,365,31.136000000000003,33.8,9.0,2.0,92,24.161956521739132,15.442465753424658,Escuela Naval De Marín
1486E,1988,366,28.935000000000002,32.2,3.0,1.0,92,23.55434782608696,15.171311475409839,Escuela Naval De Marín
1486E,1989,365,32.5,35.0,19.0,5.0,92,25.393478260869564,16.070684931506847,Escuela Naval De Marín
1486E,1990,365,33.608000000000004,36.5,18.0,11.0,92,25.339130434782607,16.264657534246577,Escuela Naval De Marín
1486E,1991,365,31.4,33.0,9.0,2.0,92,23.658695652173908,15.19972602739726,Escuela Naval De Marín
1486E,1992,365,29.68800000000001,32.4,4.0,2.0,91,23.494505494505493,15.03178082191781,Escuela Naval De Marín
1486E,1993,334,32.80200000000001,35.0,9.0,5.0,92,24.567391304347826,15.31437125748503,Escuela Naval De Marín
1486E,2023,353,29.096000000000004,30.9,2.0,0.0,89,24.370786516853936,16.06203966005666,Escuela Naval De Marín
1486E,2024,354,30.846999999999998,32.1,8.0,1.0,90,24.27444444444444,16.05767045454546,Escuela Naval De Marín
1486E,2025,356,31.394999999999985,33.2,11.0,4.0,91,24.7989010989011,15.919101123595508,Escuela Naval De Marín
1489A,2015,362,33.333999999999996,35.0,16.0,9.0,92,25.33478260869565,13.590055248618786,A Lama
1489A,2016,366,34.970000000000006,38.5,35.0,19.0,92,26.868478260869566,13.454098360655736,A Lama
1489A,2017,365,33.736000000000004,35.2,20.0,13.0,92,25.53369565217391,13.743835616438357,A Lama
1489A,2018,364,35.044000000000004,37.8,26.0,11.0,92,24.904347826086955,13.291758241758242,A Lama
1489A,2019,364,32.336999999999996,34.5,10.0,5.0,92,23.38478260869565,12.950824175824177,A Lama
1489A,2020,365,33.6,35.4,30.0,11.0,92,25.172826086956523,13.77232876712329,A Lama
1489A,2021,364,32.336999999999996,33.6,7.0,5.0,91,23.81758241758242,13.208791208791208,A Lama
1489A,2022,362,35.916999999999994,39.0,33.0,14.0,91,26.43186813186813,14.111878453038674,A Lama
1489A,2023,365,32.70400000000002,36.9,14.0,5.0,92,24.958695652173915,13.869041095890411,A Lama
1489A,2024,365,33.71600000000001,35.7,23.0,11.0,92,25.87608695652174,14.001369863013698,A Lama
1489A,2025,357,35.088,36.2,37.0,23.0,92,27.32065217391305,13.882633053221289,A Lama
1495,1961,365,31.81600000000001,36.0,15.0,4.0,92,24.999999999999996,14.319178082191781,Vigo Aeropuerto
1495,1962,365,31.472,33.4,13.0,3.0,92,23.567391304347826,13.403835616438355,Vigo Aeropuerto
1495,1963,365,31.4,32.8,10.0,2.0,92,22.119565217391305,12.997260273972604,Vigo Aeropuerto
1495,1964,366,33.950000000000024,35.2,17.0,8.0,92,24.378260869565214,13.557650273224041,Vigo Aeropuerto
1495,1965,351,31.0,34.6,8.0,3.0,92,22.36304347826087,13.078062678062679,Vigo Aeropuerto
1495,1966,365,31.48800000000001,33.0,11.0,4.0,92,22.64782608695652,13.359178082191782,Vigo Aeropuerto
1495,1967,365,29.4,31.4,3.0,0.0,92,22.958695652173912,13.26,Vigo Aeropuerto
1495,1968,366,32.14000000000001,33.0,10.0,5.0,92,23.117391304347827,13.29071038251366,Vigo Aeropuerto
1495,1969,365,33.0,34.0,14.0,9.0,92,24.5,12.927123287671233,Vigo Aeropuerto
1495,1970,365,32.488000000000014,35.0,11.0,7.0,92,22.763043478260872,12.975068493150687,Vigo Aeropuerto
1495,1971,365,31.144000000000005,33.0,9.0,3.0,92,21.69782608695652,12.777808219178084,Vigo Aeropuerto
1495,1972,366,29.610000000000014,33.6,4.0,2.0,92,21.917391304347827,12.245081967213117,Vigo Aeropuerto
1495,1973,365,30.0,33.6,7.0,1.0,92,23.94347826086957,13.218082191780823,Vigo Aeropuerto
1495,1974,365,30.4,32.0,8.0,1.0,92,23.33913043478261,12.68958904109589,Vigo Aeropuerto
1495,1975,365,30.48800000000001,33.4,6.0,2.0,92,23.156521739130437,13.090958904109591,Vigo Aeropuerto
1495,1976,366,31.560000000000038,34.0,10.0,4.0,92,24.460869565217394,13.18114754098361,Vigo Aeropuerto
1495,1977,365,30.472,32.6,7.0,1.0,92,20.213043478260865,12.956438356164385,Vigo Aeropuerto
1495,1978,365,31.8,32.6,8.0,3.0,92,22.050000000000004,13.274520547945205,Vigo Aeropuerto
1495,1979,365,31.360000000000014,33.6,12.0,4.0,92,24.489130434782613,13.304931506849318,Vigo Aeropuerto
1495,1980,366,29.74000000000001,35.0,4.0,2.0,92,22.176086956521736,13.334426229508196,Vigo Aeropuerto
1495,1981,365,35.0,38.6,25.0,12.0,92,25.380434782608695,14.009041095890408,Vigo Aeropuerto
1495,1982,365,31.19200000000003,33.4,9.0,4.0,92,22.04782608695652,13.627123287671232,Vigo Aeropuerto
1495,1983,365,30.744000000000007,35.0,7.0,2.0,92,23.076086956521745,13.781917808219177,Vigo Aeropuerto
1495,1984,366,30.74000000000001,34.6,10.0,1.0,92,23.55,13.417213114754098,Vigo Aeropuerto
1495,1985,365,32.072,33.6,10.0,5.0,92,22.856521739130425,13.692876712328767,Vigo Aeropuerto
1495,1986,365,32.21600000000001,32.6,9.0,5.0,92,23.208695652173912,13.190684931506848,Vigo Aeropuerto
1495,1987,365,32.74400000000001,35.2,17.0,7.0,92,24.510869565217387,14.337260273972603,Vigo Aeropuerto
1495,1988,366,30.350000000000023,36.0,5.0,2.0,92,22.48913043478261,13.887431693989072,Vigo Aeropuerto
1495,1989,365,34.072,36.6,18.0,12.0,92,25.604347826086954,15.136986301369863,Vigo Aeropuerto
1495,1990,365,34.672000000000004,36.6,31.0,12.0,92,25.383695652173916,14.552054794520547,Vigo Aeropuerto
1495,1991,365,32.272000000000006,35.2,16.0,8.0,92,24.139130434782604,13.578356164383562,Vigo Aeropuerto
1495,1992,366,31.0,34.2,7.0,3.0,92,22.99782608695652,13.533333333333333,Vigo Aeropuerto
1495,1993,365,32.360000000000014,34.0,14.0,5.0,92,24.449999999999996,13.477260273972602,Vigo Aeropuerto
1495,1994,365,30.272000000000002,32.8,5.0,1.0,92,23.31847826086957,13.719726027397257,Vigo Aeropuerto
1495,1995,365,32.18000000000001,35.2,18.0,6.0,92,25.261956521739133,14.86,Vigo Aeropuerto
1495,1996,366,31.870000000000005,33.4,11.0,4.0,92,24.132608695652173,13.771311475409835,Vigo Aeropuerto
1495,1997,365,32.672000000000004,33.6,13.0,6.0,92,23.30760869565217,15.162191780821917,Vigo Aeropuerto
1495,1998,365,32.536,34.6,16.0,7.0,92,24.846739130434788,14.40767123287671,Vigo Aeropuerto
1495,1999,365,31.6,35.5,7.0,3.0,92,23.77282608695652,13.98904109589041,Vigo Aeropuerto
1495,2000,366,32.0,34.4,9.0,5.0,92,23.831521739130434,13.858469945355193,Vigo Aeropuerto
1495,2001,365,32.0,33.5,16.0,5.0,92,23.18478260869565,14.051780821917808,Vigo Aeropuerto
1495,2002,365,30.536,32.4,6.0,1.0,92,23.028260869565216,14.23972602739726,Vigo Aeropuerto
1495,2003,365,35.85200000000001,37.5,22.0,14.0,92,24.674999999999994,14.694520547945206,Vigo Aeropuerto
1495,2004,366,31.435000000000002,33.0,12.0,3.0,92,24.198913043478264,14.213661202185794,Vigo Aeropuerto
1495,2005,365,33.34400000000001,34.0,16.0,9.0,92,25.2304347826087,13.912328767123288,Vigo Aeropuerto
1495,2006,364,32.6,34.9,18.0,6.0,91,25.068131868131868,14.198076923076922,Vigo Aeropuerto
1495,2007,365,29.51600000000001,30.7,3.0,0.0,92,21.753260869565214,13.59835616438356,Vigo Aeropuerto
1495,2008,361,29.179999999999996,31.3,1.0,0.0,89,22.349438202247192,13.291966759002772,Vigo Aeropuerto
1495,2009,361,30.9,31.9,7.0,0.0,92,23.073913043478257,14.232686980609419,Vigo Aeropuerto
1495,2010,356,33.38999999999999,34.9,19.0,6.0,92,25.725,14.6811797752809,Vigo Aeropuerto
1495,2011,360,31.182000000000006,34.8,9.0,3.0,92,23.46195652173913,15.257222222222223,Vigo Aeropuerto
1495,2012,365,29.78000000000001,34.0,4.0,2.0,92,22.13586956521739,13.91123287671233,Vigo Aeropuerto
1495,2013,361,38.47999999999996,39.7,40.0,22.0,92,27.118478260869566,14.698337950138505,Vigo Aeropuerto
1495,2014,364,31.437,32.6,16.0,2.0,92,24.789130434782606,15.057967032967031,Vigo Aeropuerto
1495,2015,363,33.638,35.5,18.0,8.0,92,25.951086956521745,15.143801652892561,Vigo Aeropuerto
1495,2016,360,35.99200000000003,40.8,31.0,20.0,90,27.002222222222226,14.755833333333332,Vigo Aeropuerto
1495,2017,364,35.048,37.3,21.0,16.0,91,26.13296703296703,15.115426997245178,Vigo Aeropuerto
1495,2018,365,36.208000000000006,37.8,24.0,14.0,92,25.234782608695646,14.43808219178082,Vigo Aeropuerto
1495,2019,365,32.480000000000004,35.0,14.0,5.0,92,23.57608695652174,14.273351648351648,Vigo Aeropuerto
1495,2020,364,35.159000000000006,37.0,31.0,14.0,90,25.54,15.011813186813187,Vigo Aeropuerto
1495,2021,363,33.79,35.7,10.0,6.0,92,24.23804347826087,14.447658402203857,Vigo Aeropuerto
1495,2022,362,36.817,38.1,30.0,15.0,91,26.61648351648352,15.361666666666666,Vigo Aeropuerto
1495,2023,364,32.722,36.7,11.0,5.0,92,25.370652173913047,15.184615384615384,Vigo Aeropuerto
1495,2024,364,33.348000000000006,35.8,20.0,11.0,92,25.868478260869566,15.195329670329672,Vigo Aeropuerto
1495,2025,365,35.76000000000001,37.2,35.0,24.0,92,27.79021739130435,15.22849315068493,Vigo Aeropuerto
1496X,2015,340,32.383,33.4,13.0,5.0,92,24.777173913043473,15.74470588235294,Vigo 
1496X,2016,366,33.710000000000015,36.9,23.0,14.0,92,26.221739130434784,15.650273224043715,Vigo 
1496X,2017,364,32.959,36.5,17.0,9.0,91,25.335164835164836,16.074175824175825,Vigo 
1496X,2018,365,34.872,36.7,20.0,10.0,92,25.085869565217394,15.545479452054794,Vigo 
1496X,2019,364,31.748,34.0,9.0,4.0,92,23.629347826086956,15.437912087912087,Vigo 
1496X,2020,366,33.780000000000015,35.2,22.0,11.0,92,24.90869565217391,15.989890710382511,Vigo 
1496X,2021,360,32.36400000000001,34.8,8.0,6.0,89,23.873033707865165,15.517777777777777,Vigo 
1496X,2023,365,32.336,35.7,10.0,6.0,92,25.191304347826087,16.4386301369863,Vigo 
1496X,2024,365,32.908,35.0,16.0,7.0,92,25.756521739130434,16.393131868131867,Vigo 
1496X,2025,347,35.062000000000005,37.6,25.0,17.0,92,27.41195652173912,16.468587896253602,Vigo 
1505,2000,366,34.535000000000004,35.0,13.0,10.0,92,24.185869565217395,11.815027322404372,Lugo Aeropuerto
1505,2003,365,36.84000000000002,39.1,26.0,14.0,92,25.69130434782609,12.359452054794522,Lugo Aeropuerto
1505,2004,366,31.4,35.8,7.0,3.0,92,24.83152173913044,11.649453551912568,Lugo Aeropuerto
1505,2005,365,33.072,35.3,14.0,9.0,92,25.304347826086957,11.864383561643836,Lugo Aeropuerto
1505,2006,365,35.036,37.7,23.0,13.0,92,26.248913043478257,12.861917808219179,Lugo Aeropuerto
1505,2007,365,30.2,35.6,7.0,3.0,92,23.384782608695648,11.797534246575344,Lugo Aeropuerto
1505,2008,366,30.270000000000003,31.8,5.0,0.0,92,23.99130434782609,11.973497267759564,Lugo Aeropuerto
1505,2009,364,31.707000000000004,34.3,11.0,4.0,92,23.97826086956522,12.337362637362638,Lugo Aeropuerto
1505,2010,365,32.3,35.8,14.0,6.0,92,24.703260869565224,12.053972602739725,Lugo Aeropuerto
1505,2011,365,31.908000000000005,36.4,16.0,4.0,92,24.33913043478261,12.996712328767124,Lugo Aeropuerto
1505,2012,366,34.835,36.6,20.0,12.0,92,24.59347826086957,12.14398907103825,Lugo Aeropuerto
1505,2013,365,33.872,36.0,18.0,7.0,92,25.14782608695652,12.265205479452055,Lugo Aeropuerto
1505,2014,365,29.536,35.0,3.0,1.0,92,24.296739130434784,12.9172602739726,Lugo Aeropuerto
1505,2015,365,33.38000000000001,35.1,20.0,11.0,92,26.32065217391304,13.083287671232876,Lugo Aeropuerto
1505,2016,366,35.105000000000004,38.4,21.0,13.0,92,25.45326086956522,12.388524590163932,Lugo Aeropuerto
1505,2017,365,34.21600000000001,39.1,13.0,6.0,92,25.244565217391305,12.796712328767123,Lugo Aeropuerto
1505,2018,365,33.024000000000015,35.6,16.0,7.0,92,24.096739130434784,12.497534246575343,Lugo Aeropuerto
1505,2019,365,32.11600000000001,34.8,10.0,4.0,92,24.034782608695654,12.394246575342464,Lugo Aeropuerto
1505,2020,366,33.710000000000015,36.7,17.0,11.0,92,24.38913043478261,13.288524590163936,Lugo Aeropuerto
1505,2021,365,31.81600000000001,33.7,11.0,4.0,92,23.69130434782609,12.43945205479452,Lugo Aeropuerto
1505,2022,361,35.14,38.7,22.0,13.0,88,25.667045454545452,13.44681440443213,Lugo Aeropuerto
1505,2023,365,33.05200000000001,39.7,20.0,9.0,92,26.10326086956521,13.800821917808218,Lugo Aeropuerto
1505,2024,366,32.18000000000002,36.2,12.0,4.0,92,24.83478260869565,13.24535519125683,Lugo Aeropuerto
1505,2025,365,35.636,37.9,27.0,20.0,92,26.917391304347827,13.582465753424659,Lugo Aeropuerto
1518A,1980,366,32.0,34.0,15.0,5.0,92,22.98913043478261,10.990437158469945,Lugo
1518A,1981,365,31.0,33.0,9.0,3.0,92,22.57608695652174,11.208219178082192,Lugo
1518A,1982,365,31.0,33.0,6.0,2.0,92,21.342391304347824,11.706027397260273,Lugo
1518A,1983,364,30.0,31.0,5.0,0.0,91,21.9010989010989,11.407692307692306,Lugo
1518A,1984,364,32.0,35.0,12.0,5.0,92,23.054347826086957,11.420110192837466,Lugo
1518A,1985,364,32.0,34.0,18.0,6.0,92,23.32608695652174,12.424242424242424,Lugo
1518A,1986,365,30.720000000000027,35.0,6.0,4.0,92,23.47826086956522,12.199175824175825,Lugo
1518A,1987,363,36.379999999999995,40.0,29.0,23.0,92,25.315217391304348,13.044475138121548,Lugo
1518A,1988,365,32.360000000000014,39.0,16.0,6.0,92,23.717391304347824,12.747252747252746,Lugo
1518A,1989,365,31.360000000000014,34.0,8.0,4.0,92,24.967391304347824,13.31456043956044,Lugo
1518A,1990,365,37.360000000000014,39.0,27.0,17.0,92,26.195652173913043,13.40082191780822,Lugo
1518A,1991,365,34.0,35.0,27.0,11.0,92,25.054347826086957,12.775482093663912,Lugo
1518A,1992,335,33.0,35.0,19.0,8.0,92,23.597826086956523,13.077611940298507,Lugo
1518A,1993,365,31.360000000000014,35.0,12.0,4.0,92,23.597826086956523,12.916167664670658,Lugo
1518A,1994,365,31.0,34.0,16.0,3.0,92,25.17391304347826,14.226047904191617,Lugo
1518A,1996,335,33.660000000000025,35.0,18.0,11.0,92,25.07608695652174,12.614925373134328,Lugo
1518A,1997,365,32.0,33.0,13.0,5.0,92,23.27173913043478,13.745205479452055,Lugo
1518A,1998,365,35.72000000000003,38.0,25.0,16.0,92,26.097826086956523,13.696428571428571,Lugo
1518A,1999,363,33.379999999999995,35.0,20.0,8.0,91,25.593406593406595,13.578947368421053,Lugo
1518A,2005,350,33.50999999999999,35.0,18.0,10.0,92,25.565217391304348,12.492857142857142,Lugo
1518A,2006,364,35.370000000000005,39.0,25.0,15.0,92,26.22826086956522,13.098066298342541,Lugo
1518A,2007,361,31.0,34.0,10.0,3.0,92,23.57608695652174,12.322714681440443,Lugo
1518A,2009,360,33.782000000000004,36.1,25.0,7.0,91,25.258241758241752,13.031388888888888,Lugo
1518A,2010,357,32.9,35.8,29.0,10.0,90,25.498888888888896,12.68515406162465,Lugo
1518A,2011,364,34.336999999999996,37.2,31.0,15.0,92,24.758695652173916,13.710714285714285,Lugo
1518A,2012,365,36.38800000000001,38.4,31.0,18.0,92,25.38369565217391,12.801917808219178,Lugo
1518A,2013,365,34.436,37.4,26.0,11.0,92,25.851086956521737,12.738082191780821,Lugo
1518A,2014,363,31.714,37.2,11.0,3.0,92,24.722826086956523,13.460606060606063,Lugo
1518A,2015,354,34.54099999999999,36.7,27.0,13.0,92,26.86739130434782,13.677401129943503,Lugo
1518A,2016,350,37.455,41.9,36.0,22.0,92,27.079347826086952,13.223999999999998,Lugo
1518A,2017,364,36.111,40.3,30.0,13.0,91,26.787912087912087,13.708791208791208,Lugo
1518A,2018,356,36.00499999999999,39.0,27.0,11.0,91,25.575824175824167,13.048314606741572,Lugo
1518A,2019,359,33.284000000000006,37.3,20.0,10.0,92,25.340217391304346,13.167688022284125,Lugo
1518A,2020,365,36.708000000000006,39.7,33.0,19.0,92,25.85217391304348,14.006301369863014,Lugo
1518A,2021,365,33.736000000000004,36.6,19.0,8.0,92,25.12717391304348,13.192054794520546,Lugo
1518A,2022,363,37.614,40.1,34.0,21.0,92,26.856521739130436,14.215977961432506,Lugo
1518A,2023,365,33.528000000000034,40.0,25.0,11.0,92,26.992391304347827,14.206575342465753,Lugo
1518A,2024,365,32.708000000000006,35.3,16.0,6.0,92,25.10978260869565,13.445753424657536,Lugo
1518A,2025,365,35.708000000000006,37.9,28.0,20.0,92,26.971739130434788,13.774246575342467,Lugo
1521I,2002,365,33.0,34.0,10.0,5.0,92,23.630434782608695,12.780821917808218,O Páramo
1521I,2003,365,37.0,37.0,36.0,24.0,92,26.358695652173914,13.167123287671233,O Páramo
1521I,2004,365,34.0,36.0,30.0,12.0,92,26.380434782608695,12.570247933884298,O Páramo
