n_dias,d_tx30,d_tx32,d_tx35,tx_p99,tx_max,tx_verano,noches_trop,tmean,d_helada,hx_p99,d_hx35,estacion,anio,id,concello,provincia,lat,lon,alt
365,0.0,0.0,0.0,25.113600000000016,26.76,18.024565217391306,0.0,8.198109589041096,87.0,,,10130,2014,10130,CARBALLEDA DE VALDEORRAS,Ourense,42.375187,-6.783357,1620.0
365,0.0,0.0,0.0,26.469600000000007,28.71,20.39510869565217,0.0,8.464164383561645,76.0,30.132554151973288,0.0,10130,2015,10130,CARBALLEDA DE VALDEORRAS,Ourense,42.375187,-6.783357,1620.0
366,0.0,0.0,0.0,27.66700000000001,29.5,20.51945652173913,1.0,7.937827868852459,99.0,30.62638781966109,0.0,10130,2016,10130,CARBALLEDA DE VALDEORRAS,Ourense,42.375187,-6.783357,1620.0
365,0.0,0.0,0.0,27.7636,29.2,20.521521739130435,0.0,8.997575342465753,84.0,31.143430444112084,0.0,10130,2017,10130,CARBALLEDA DE VALDEORRAS,Ourense,42.375187,-6.783357,1620.0
365,0.0,0.0,0.0,27.263600000000007,28.12,19.57760869565218,2.0,7.629657534246575,131.0,31.137777076535777,0.0,10130,2018,10130,CARBALLEDA DE VALDEORRAS,Ourense,42.375187,-6.783357,1620.0
365,0.0,0.0,0.0,24.663200000000003,27.17,18.26771739130435,0.0,7.800356164383562,103.0,29.360009940752054,0.0,10130,2019,10130,CARBALLEDA DE VALDEORRAS,Ourense,42.375187,-6.783357,1620.0
366,0.0,0.0,0.0,26.935500000000015,28.38,19.38054347826087,0.0,8.302868852459017,70.0,31.752679820329487,0.0,10130,2020,10130,CARBALLEDA DE VALDEORRAS,Ourense,42.375187,-6.783357,1620.0
365,0.0,0.0,0.0,25.597600000000003,27.6,18.874891304347827,0.0,7.926219178082192,81.0,28.761650581666366,0.0,10130,2021,10130,CARBALLEDA DE VALDEORRAS,Ourense,42.375187,-6.783357,1620.0
365,5.0,0.0,0.0,30.3912,30.78,22.13021739130435,3.0,9.217356164383562,76.0,34.166761473519685,1.0,10130,2022,10130,CARBALLEDA DE VALDEORRAS,Ourense,42.375187,-6.783357,1620.0
365,2.0,0.0,0.0,29.092800000000008,31.11,20.145869565217392,2.0,8.87204109589041,80.0,33.0428584269721,0.0,10130,2023,10130,CARBALLEDA DE VALDEORRAS,Ourense,42.375187,-6.783357,1620.0
366,1.0,0.0,0.0,27.531000000000017,30.89,20.848260869565216,1.0,8.7675956284153,78.0,32.95842155310985,1.0,10130,2024,10130,CARBALLEDA DE VALDEORRAS,Ourense,42.375187,-6.783357,1620.0
365,4.0,0.0,0.0,30.024800000000003,30.79,22.734456521739126,1.0,8.826164383561645,86.0,33.80853154460274,0.0,10130,2025,10130,CARBALLEDA DE VALDEORRAS,Ourense,42.375187,-6.783357,1620.0
365,0.0,0.0,0.0,24.56,25.04,18.139347826086954,0.0,5.904095890410958,137.0,27.366734874467397,0.0,10131,2010,10131,MANZANEDA,Ourense,42.26016,-7.298315,1758.0
365,0.0,0.0,0.0,23.354400000000002,25.05,15.306630434782608,0.0,7.03131506849315,94.0,24.899157871786624,0.0,10131,2011,10131,MANZANEDA,Ourense,42.26016,-7.298315,1758.0
366,0.0,0.0,0.0,23.225,26.22,14.882608695652175,0.0,5.8384426229508195,134.0,25.078131077059293,0.0,10131,2012,10131,MANZANEDA,Ourense,42.26016,-7.298315,1758.0
365,0.0,0.0,0.0,24.7524,25.27,17.20684782608696,0.0,5.739383561643836,152.0,26.290541852362207,0.0,10131,2013,10131,MANZANEDA,Ourense,42.26016,-7.298315,1758.0
365,0.0,0.0,0.0,21.659600000000005,23.86,14.922065217391303,0.0,5.938534246575343,129.0,25.289699498301932,0.0,10131,2014,10131,MANZANEDA,Ourense,42.26016,-7.298315,1758.0
365,0.0,0.0,0.0,24.248000000000005,25.9,17.830434782608695,0.0,7.01823287671233,94.0,25.82469438040357,0.0,10131,2015,10131,MANZANEDA,Ourense,42.26016,-7.298315,1758.0
366,0.0,0.0,0.0,24.7405,26.92,17.97108695652174,0.0,6.470819672131147,121.0,27.04426462900794,0.0,10131,2016,10131,MANZANEDA,Ourense,42.26016,-7.298315,1758.0
365,0.0,0.0,0.0,25.026400000000006,26.21,17.524565217391306,0.0,7.51527397260274,102.0,26.7997525806441,0.0,10131,2017,10131,MANZANEDA,Ourense,42.26016,-7.298315,1758.0
365,0.0,0.0,0.0,25.172000000000008,26.48,16.41260869565217,3.0,6.307315068493151,138.0,26.573657508420784,0.0,10131,2018,10131,MANZANEDA,Ourense,42.26016,-7.298315,1758.0
365,0.0,0.0,0.0,21.767200000000006,25.32,15.447934782608696,0.0,6.616849315068493,117.0,25.183694317586927,0.0,10131,2019,10131,MANZANEDA,Ourense,42.26016,-7.298315,1758.0
366,0.0,0.0,0.0,24.155500000000007,26.41,16.64967391304348,0.0,7.138688524590164,83.0,27.399130831763568,0.0,10131,2020,10131,MANZANEDA,Ourense,42.26016,-7.298315,1758.0
365,0.0,0.0,0.0,22.806000000000008,25.43,15.974130434782607,0.0,6.403397260273972,108.0,25.093318894020246,0.0,10131,2021,10131,MANZANEDA,Ourense,42.26016,-7.298315,1758.0
365,0.0,0.0,0.0,26.78200000000001,28.75,18.98695652173913,1.0,7.605863013698631,90.0,28.931741162417723,0.0,10131,2022,10131,MANZANEDA,Ourense,42.26016,-7.298315,1758.0
365,0.0,0.0,0.0,24.94600000000002,28.94,16.959565217391308,1.0,7.448794520547944,94.0,26.69552908356151,0.0,10131,2023,10131,MANZANEDA,Ourense,42.26016,-7.298315,1758.0
366,0.0,0.0,0.0,24.67100000000001,28.17,17.893478260869564,0.0,7.263592896174863,92.0,28.441460179668933,0.0,10131,2024,10131,MANZANEDA,Ourense,42.26016,-7.298315,1758.0
365,0.0,0.0,0.0,28.334400000000002,29.14,20.917499999999997,0.0,7.5530410958904115,99.0,31.77704513361189,0.0,10131,2025,10131,MANZANEDA,Ourense,42.26016,-7.298315,1758.0
365,2.0,0.0,0.0,29.274800000000003,30.46,22.140217391304347,0.0,8.084150684931508,114.0,37.10780057335219,8.0,10132,2010,10132,PEDRAFITA DO CEBREIRO,Lugo,42.707104,-7.047078,1310.0
365,3.0,0.0,0.0,29.000000000000018,31.39,20.586195652173913,0.0,9.650602739726027,51.0,35.5284844304789,5.0,10132,2011,10132,PEDRAFITA DO CEBREIRO,Lugo,42.707104,-7.047078,1310.0
366,1.0,0.0,0.0,29.371500000000005,30.26,20.201739130434785,0.0,8.577732240437157,92.0,36.390496241355414,12.0,10132,2012,10132,PEDRAFITA DO CEBREIRO,Lugo,42.707104,-7.047078,1310.0
365,8.0,1.0,0.0,30.3872,32.15,22.55826086956522,0.0,8.195123287671231,117.0,,,10132,2013,10132,PEDRAFITA DO CEBREIRO,Lugo,42.707104,-7.047078,1310.0
365,1.0,0.0,0.0,26.69720000000001,30.14,20.055000000000003,0.0,8.593013698630138,91.0,34.60654192633502,3.0,10132,2014,10132,PEDRAFITA DO CEBREIRO,Lugo,42.707104,-7.047078,1310.0
365,5.0,1.0,0.0,30.092000000000002,32.03,23.396413043478265,0.0,9.332,72.0,39.206611267345494,21.0,10132,2015,10132,PEDRAFITA DO CEBREIRO,Lugo,42.707104,-7.047078,1310.0
366,12.0,3.0,0.0,31.621000000000013,33.46,23.559347826086956,0.0,9.046666666666667,91.0,39.24273969345868,30.0,10132,2016,10132,PEDRAFITA DO CEBREIRO,Lugo,42.707104,-7.047078,1310.0
365,6.0,3.0,0.0,31.148000000000007,34.38,23.144347826086953,0.0,10.012712328767122,75.0,39.911360576121766,21.0,10132,2017,10132,PEDRAFITA DO CEBREIRO,Lugo,42.707104,-7.047078,1310.0
365,5.0,1.0,0.0,30.706000000000003,32.05,21.475652173913044,1.0,8.668876712328768,108.0,39.221084886235744,17.0,10132,2018,10132,PEDRAFITA DO CEBREIRO,Lugo,42.707104,-7.047078,1310.0
365,2.0,0.0,0.0,28.4096,31.23,20.867391304347827,0.0,9.019972602739726,80.0,38.82767198643391,12.0,10132,2019,10132,PEDRAFITA DO CEBREIRO,Lugo,42.707104,-7.047078,1310.0
366,9.0,1.0,0.0,31.083500000000004,32.23,22.56163043478261,0.0,9.874877049180327,56.0,40.510646868678734,30.0,10132,2020,10132,PEDRAFITA DO CEBREIRO,Lugo,42.707104,-7.047078,1310.0
365,2.0,0.0,0.0,28.53400000000001,31.46,21.762826086956522,0.0,9.134328767123286,66.0,38.164485584611484,19.0,10132,2021,10132,PEDRAFITA DO CEBREIRO,Lugo,42.707104,-7.047078,1310.0
365,18.0,10.0,1.0,32.96920000000001,35.09,24.64565217391304,2.0,10.446876712328766,62.0,42.418795871904635,43.0,10132,2022,10132,PEDRAFITA DO CEBREIRO,Lugo,42.707104,-7.047078,1310.0
365,5.0,3.0,0.0,30.93840000000002,34.9,22.77771739130435,0.0,10.212273972602741,61.0,40.59761694764089,20.0,10132,2023,10132,PEDRAFITA DO CEBREIRO,Lugo,42.707104,-7.047078,1310.0
366,3.0,2.0,0.0,29.797000000000004,33.74,23.53228260869565,0.0,9.825040983606556,68.0,41.7119006504648,33.0,10132,2024,10132,PEDRAFITA DO CEBREIRO,Lugo,42.707104,-7.047078,1310.0
365,19.0,11.0,0.0,32.606,34.49,24.73804347826087,0.0,9.96072602739726,52.0,41.824776191994026,37.0,10132,2025,10132,PEDRAFITA DO CEBREIRO,Lugo,42.707104,-7.047078,1310.0
365,2.0,1.0,0.0,28.754400000000008,32.23,19.528695652173912,6.0,11.952835616438355,6.0,33.764643289552026,3.0,10133,2011,10133,CUNTIS,Pontevedra,42.675583,-8.586177,715.0
366,4.0,1.0,0.0,29.729500000000023,33.25,18.84021739130435,3.0,11.033497267759563,8.0,33.47074818520488,3.0,10133,2012,10133,CUNTIS,Pontevedra,42.675583,-8.586177,715.0
365,5.0,4.0,0.0,31.11280000000002,33.63,20.985108695652176,7.0,10.876219178082192,14.0,37.89558659044941,13.0,10133,2013,10133,CUNTIS,Pontevedra,42.675583,-8.586177,715.0
365,0.0,0.0,0.0,27.418,29.86,19.19086956521739,2.0,11.408164383561642,3.0,34.753640800529396,4.0,10133,2014,10133,CUNTIS,Pontevedra,42.675583,-8.586177,715.0
365,2.0,0.0,0.0,29.362800000000004,31.48,20.58673913043478,2.0,11.59472602739726,6.0,35.24873853273112,5.0,10133,2015,10133,CUNTIS,Pontevedra,42.675583,-8.586177,715.0
366,6.0,3.0,1.0,31.217000000000006,36.02,22.049130434782608,9.0,11.715601092896174,3.0,36.82139811702171,7.0,10133,2016,10133,CUNTIS,Pontevedra,42.675583,-8.586177,715.0
365,6.0,1.0,0.0,30.261200000000006,32.96,21.148804347826086,5.0,12.290356164383564,4.0,36.20870407663105,7.0,10133,2017,10133,CUNTIS,Pontevedra,42.675583,-8.586177,715.0
365,7.0,3.0,1.0,31.273200000000006,35.02,20.776847826086957,8.0,11.449479452054794,11.0,38.2161680415166,9.0,10133,2018,10133,CUNTIS,Pontevedra,42.675583,-8.586177,715.0
365,1.0,0.0,0.0,28.67360000000001,30.6,19.45586956521739,1.0,11.45282191780822,1.0,33.55186753670913,2.0,10133,2019,10133,CUNTIS,Pontevedra,42.675583,-8.586177,715.0
366,3.0,0.0,0.0,29.20750000000002,30.54,20.554673913043477,5.0,11.8950956284153,3.0,36.23578155594571,11.0,10133,2020,10133,CUNTIS,Pontevedra,42.675583,-8.586177,715.0
365,2.0,0.0,0.0,27.48,30.85,19.42065217391304,1.0,11.467424657534245,7.0,34.74588680033687,3.0,10133,2021,10133,CUNTIS,Pontevedra,42.675583,-8.586177,715.0
365,7.0,3.0,2.0,31.5648,35.62,22.642717391304345,13.0,13.48354794520548,1.0,39.912824463086665,18.0,10133,2022,10133,CUNTIS,Pontevedra,42.675583,-8.586177,715.0
365,3.0,1.0,0.0,28.5636,33.23,21.15554347826087,9.0,13.219082191780819,1.0,37.04258423949885,6.0,10133,2023,10133,CUNTIS,Pontevedra,42.675583,-8.586177,715.0
366,3.0,0.0,0.0,28.29800000000001,31.77,21.450978260869565,3.0,12.919371584699453,1.0,39.04636649822562,13.0,10133,2024,10133,CUNTIS,Pontevedra,42.675583,-8.586177,715.0
365,7.0,1.0,0.0,30.552800000000005,32.52,22.935978260869568,7.0,12.909260273972603,1.0,39.885711567838335,25.0,10133,2025,10133,CUNTIS,Pontevedra,42.675583,-8.586177,715.0
365,7.0,1.0,0.0,30.880800000000008,33.0,23.36076086956522,0.0,15.203383561643838,0.0,41.19906503411609,24.0,10134,2010,10134,RIBEIRA,A Coruña,42.47135,-9.005851,21.0
365,2.0,0.0,0.0,28.3152,30.95,21.353152173913042,0.0,15.856931506849318,0.0,36.288195485361385,9.0,10134,2011,10134,RIBEIRA,A Coruña,42.47135,-9.005851,21.0
366,1.0,0.0,0.0,28.732000000000003,30.47,20.27,0.0,15.033005464480874,0.0,37.46270522473254,10.0,10134,2012,10134,RIBEIRA,A Coruña,42.47135,-9.005851,21.0
365,6.0,1.0,0.0,30.58920000000001,33.36,22.338260869565215,2.0,15.337356164383563,0.0,41.6024806232828,19.0,10134,2013,10134,RIBEIRA,A Coruña,42.47135,-9.005851,21.0
365,0.0,0.0,0.0,27.663200000000007,29.16,21.518152173913045,1.0,15.831589041095892,0.0,35.68106832545496,10.0,10134,2014,10134,RIBEIRA,A Coruña,42.47135,-9.005851,21.0
365,3.0,0.0,0.0,28.820400000000017,31.19,21.50641304347826,0.0,15.470726027397262,0.0,38.06506314756397,10.0,10134,2015,10134,RIBEIRA,A Coruña,42.47135,-9.005851,21.0
366,6.0,2.0,0.0,30.557000000000006,34.24,22.675652173913047,0.0,15.321830601092898,0.0,40.093012836488185,16.0,10134,2016,10134,RIBEIRA,A Coruña,42.47135,-9.005851,21.0
365,3.0,1.0,0.0,29.504,32.75,21.505217391304345,0.0,15.309054794520549,0.0,38.716578766227094,14.0,10134,2017,10134,RIBEIRA,A Coruña,42.47135,-9.005851,21.0
365,4.0,2.0,0.0,30.201200000000014,32.13,21.829782608695652,3.0,14.938999999999998,0.0,40.50450247991783,21.0,10134,2018,10134,RIBEIRA,A Coruña,42.47135,-9.005851,21.0
365,2.0,0.0,0.0,27.912000000000013,30.57,21.10728260869565,0.0,15.041794520547944,0.0,37.6203178842952,9.0,10134,2019,10134,RIBEIRA,A Coruña,42.47135,-9.005851,21.0
366,2.0,0.0,0.0,28.307500000000008,30.87,21.81815217391304,0.0,15.548606557377049,0.0,37.60686551652916,10.0,10134,2020,10134,RIBEIRA,A Coruña,42.47135,-9.005851,21.0
365,0.0,0.0,0.0,26.632000000000023,29.79,20.838369565217395,0.0,15.126191780821916,0.0,35.6711022845145,5.0,10134,2021,10134,RIBEIRA,A Coruña,42.47135,-9.005851,21.0
365,4.0,2.0,1.0,30.03120000000001,35.44,22.37489130434783,1.0,15.948945205479452,0.0,40.82635593116039,16.0,10134,2022,10134,RIBEIRA,A Coruña,42.47135,-9.005851,21.0
365,2.0,1.0,0.0,27.910000000000014,32.19,22.704891304347825,0.0,16.203082191780823,0.0,39.295835822546536,17.0,10134,2023,10134,RIBEIRA,A Coruña,42.47135,-9.005851,21.0
366,0.0,0.0,0.0,27.59700000000001,28.96,22.38097826086957,0.0,15.860204918032785,0.0,38.71021373074678,20.0,10134,2024,10134,RIBEIRA,A Coruña,42.47135,-9.005851,21.0
365,2.0,0.0,0.0,29.104800000000008,31.45,23.08521739130435,0.0,15.953383561643838,0.0,40.52500063888071,15.0,10134,2025,10134,RIBEIRA,A Coruña,42.47135,-9.005851,21.0
365,2.0,1.0,0.0,29.159600000000008,33.01,21.46271739130435,7.0,15.045397260273973,0.0,36.1352364786342,6.0,10135,2011,10135,CARNOTA,A Coruña,42.795036,-9.126011,170.0
366,3.0,0.0,0.0,29.027000000000026,31.44,20.527717391304346,2.0,14.126967213114753,0.0,37.37946045673252,7.0,10135,2012,10135,CARNOTA,A Coruña,42.795036,-9.126011,170.0
365,13.0,3.0,1.0,31.298000000000002,35.43,22.53554347826087,8.0,14.257219178082192,0.0,41.11929126674718,20.0,10135,2013,10135,CARNOTA,A Coruña,42.795036,-9.126011,170.0
365,0.0,0.0,0.0,28.172000000000008,28.63,21.45,1.0,14.65450684931507,0.0,36.25532287254767,6.0,10135,2014,10135,CARNOTA,A Coruña,42.795036,-9.126011,170.0
365,8.0,1.0,0.0,30.689600000000002,32.04,22.334347826086955,0.0,14.672739726027395,0.0,38.29636779788834,10.0,10135,2015,10135,CARNOTA,A Coruña,42.795036,-9.126011,170.0
366,8.0,4.0,1.0,32.15300000000001,35.29,23.387173913043483,4.0,14.710368852459016,0.0,39.51004724026485,13.0,10135,2016,10135,CARNOTA,A Coruña,42.795036,-9.126011,170.0
365,10.0,2.0,0.0,30.766000000000002,34.38,22.79586956521739,3.0,15.092410958904109,0.0,38.99959672104176,15.0,10135,2017,10135,CARNOTA,A Coruña,42.795036,-9.126011,170.0
365,12.0,7.0,1.0,33.38640000000001,36.09,23.248043478260865,11.0,14.683150684931508,0.0,40.364788192813435,30.0,10135,2018,10135,CARNOTA,A Coruña,42.795036,-9.126011,170.0
365,4.0,0.0,0.0,29.598000000000017,31.64,21.40967391304348,3.0,14.46850684931507,0.0,37.48056877320115,14.0,10135,2019,10135,CARNOTA,A Coruña,42.795036,-9.126011,170.0
366,9.0,2.0,0.0,31.504,34.87,22.760326086956525,5.0,14.963538251366122,0.0,40.70143949770527,20.0,10135,2020,10135,CARNOTA,A Coruña,42.795036,-9.126011,170.0
365,6.0,1.0,0.0,30.9836,33.29,21.721521739130434,5.0,14.761424657534247,0.0,38.31018883115537,11.0,10135,2021,10135,CARNOTA,A Coruña,42.795036,-9.126011,170.0
365,10.0,7.0,3.0,34.34,37.95,23.49597826086956,6.0,15.553479452054793,0.0,45.05383106226348,19.0,10135,2022,10135,CARNOTA,A Coruña,42.795036,-9.126011,170.0
365,5.0,3.0,0.0,30.520800000000005,33.93,22.94336956521739,3.0,15.646712328767121,0.0,39.57712778259881,12.0,10135,2023,10135,CARNOTA,A Coruña,42.795036,-9.126011,170.0
366,4.0,0.0,0.0,29.766500000000022,31.98,22.66478260869565,5.0,15.405273224043716,0.0,39.35106751480699,16.0,10135,2024,10135,CARNOTA,A Coruña,42.795036,-9.126011,170.0
365,12.0,3.0,0.0,31.578800000000005,34.91,24.31119565217391,3.0,15.532753424657534,0.0,42.61456990328531,24.0,10135,2025,10135,CARNOTA,A Coruña,42.795036,-9.126011,170.0
365,4.0,1.0,0.0,29.432800000000015,32.16,22.45434782608696,0.0,10.577808219178083,47.0,40.29333170604955,32.0,10136,2010,10136,A FONSAGRADA,Lugo,43.17712,-7.047859,789.0
365,4.0,3.0,0.0,30.063600000000008,33.88,21.26923913043478,1.0,11.846493150684932,20.0,40.18847941947554,20.0,10136,2011,10136,A FONSAGRADA,Lugo,43.17712,-7.047859,789.0
366,11.0,5.0,0.0,32.0415,33.24,22.05913043478261,0.0,10.99224043715847,29.0,41.19494662171168,26.0,10136,2012,10136,A FONSAGRADA,Lugo,43.17712,-7.047859,789.0
365,7.0,1.0,0.0,30.675600000000003,32.89,22.5125,0.0,10.756986301369864,31.0,39.9776902880835,25.0,10136,2013,10136,A FONSAGRADA,Lugo,43.17712,-7.047859,789.0
365,1.0,1.0,0.0,27.54,33.4,21.56923913043478,0.0,11.344698630136985,9.0,37.93305046438599,14.0,10136,2014,10136,A FONSAGRADA,Lugo,43.17712,-7.047859,789.0
365,8.0,2.0,0.0,30.3072,33.21,23.935326086956515,0.0,11.755945205479453,23.0,42.810030757228375,29.0,10136,2015,10136,A FONSAGRADA,Lugo,43.17712,-7.047859,789.0
366,13.0,5.0,2.0,32.916500000000006,36.88,23.716630434782612,1.0,11.470232240437158,25.0,43.34498717641232,41.0,10136,2016,10136,A FONSAGRADA,Lugo,43.17712,-7.047859,789.0
365,9.0,4.0,1.0,32.25040000000002,36.79,23.742282608695653,2.0,12.20304109589041,26.0,43.76800775735193,37.0,10136,2017,10136,A FONSAGRADA,Lugo,43.17712,-7.047859,789.0
365,7.0,6.0,0.0,32.44800000000001,34.17,22.589456521739127,0.0,11.326123287671232,33.0,44.161684743512055,36.0,10136,2018,10136,A FONSAGRADA,Lugo,43.17712,-7.047859,789.0
365,7.0,1.0,0.0,31.1536,33.37,23.3554347826087,0.0,11.661342465753423,20.0,43.42798795522595,46.0,10136,2019,10136,A FONSAGRADA,Lugo,43.17712,-7.047859,789.0
366,9.0,5.0,1.0,32.43950000000002,35.22,22.920217391304345,0.0,12.230232240437159,13.0,41.75018570271264,38.0,10136,2020,10136,A FONSAGRADA,Lugo,43.17712,-7.047859,789.0
365,5.0,3.0,0.0,31.153600000000015,33.27,22.53271739130435,0.0,11.396986301369862,26.0,41.464044126609174,24.0,10136,2021,10136,A FONSAGRADA,Lugo,43.17712,-7.047859,789.0
365,17.0,8.0,2.0,33.49760000000002,38.69,24.36445652173913,3.0,12.547068493150686,20.0,43.508681704715926,36.0,10136,2022,10136,A FONSAGRADA,Lugo,43.17712,-7.047859,789.0
365,10.0,5.0,1.0,32.66720000000001,36.39,24.29934782608695,1.0,12.670246575342466,26.0,44.677713397567146,23.0,10136,2023,10136,A FONSAGRADA,Lugo,43.17712,-7.047859,789.0
366,3.0,2.0,0.0,29.619000000000007,33.86,22.755543478260872,0.0,11.926133879781421,16.0,41.49952513953715,21.0,10136,2024,10136,A FONSAGRADA,Lugo,43.17712,-7.047859,789.0
365,23.0,13.0,4.0,34.93520000000001,37.49,25.436521739130438,0.0,12.299232876712328,15.0,47.20144376075273,41.0,10136,2025,10136,A FONSAGRADA,Lugo,43.17712,-7.047859,789.0
365,3.0,0.0,0.0,29.52,31.84,22.68663043478261,0.0,10.074068493150685,62.0,39.50860107701749,19.0,10137,2010,10137,NAVIA DE SUARNA,Lugo,42.955997,-6.915305,910.0
365,6.0,3.0,0.0,31.03840000000001,34.29,21.33065217391304,0.0,11.253013698630138,30.0,38.36297261082966,17.0,10137,2011,10137,NAVIA DE SUARNA,Lugo,42.955997,-6.915305,910.0
366,10.0,2.0,0.0,31.581,33.21,21.726630434782606,0.0,10.317732240437158,54.0,38.922429467547964,21.0,10137,2012,10137,NAVIA DE SUARNA,Lugo,42.955997,-6.915305,910.0
365,8.0,2.0,0.0,30.6908,33.14,23.163369565217394,0.0,10.231753424657533,56.0,40.57488236258906,31.0,10137,2013,10137,NAVIA DE SUARNA,Lugo,42.955997,-6.915305,910.0
365,2.0,1.0,0.0,27.909600000000005,32.76,21.45141304347826,0.0,10.78568493150685,28.0,38.23563561108964,11.0,10137,2014,10137,NAVIA DE SUARNA,Lugo,42.955997,-6.915305,910.0
365,9.0,1.0,0.0,30.614000000000004,34.08,24.237391304347824,0.0,11.290808219178084,37.0,41.21380312902583,30.0,10137,2015,10137,NAVIA DE SUARNA,Lugo,42.955997,-6.915305,910.0
366,14.0,5.0,1.0,32.61750000000002,35.73,23.877500000000005,0.0,10.946939890710382,35.0,41.09546734271322,39.0,10137,2016,10137,NAVIA DE SUARNA,Lugo,42.955997,-6.915305,910.0
365,11.0,4.0,1.0,31.870800000000028,35.83,23.767934782608698,0.0,11.73495890410959,35.0,41.49898642473412,31.0,10137,2017,10137,NAVIA DE SUARNA,Lugo,42.955997,-6.915305,910.0
365,8.0,2.0,0.0,31.5656,33.71,22.230760869565216,0.0,10.782054794520548,47.0,41.51376007144001,25.0,10137,2018,10137,NAVIA DE SUARNA,Lugo,42.955997,-6.915305,910.0
365,6.0,1.0,0.0,30.709600000000012,33.34,22.547717391304353,0.0,11.022767123287672,32.0,39.85526474699895,28.0,10137,2019,10137,NAVIA DE SUARNA,Lugo,42.955997,-6.915305,910.0
366,10.0,3.0,1.0,31.907,35.18,22.901630434782607,0.0,11.667213114754098,26.0,41.70438393657617,32.0,10137,2020,10137,NAVIA DE SUARNA,Lugo,42.955997,-6.915305,910.0
365,6.0,1.0,0.0,30.518000000000004,32.44,22.190326086956524,0.0,10.912602739726028,35.0,39.44888959534258,24.0,10137,2021,10137,NAVIA DE SUARNA,Lugo,42.955997,-6.915305,910.0
365,16.0,7.0,1.0,33.1664,36.3,24.190434782608694,4.0,12.145000000000001,26.0,42.423141611096696,40.0,10137,2022,10137,NAVIA DE SUARNA,Lugo,42.955997,-6.915305,910.0
365,6.0,5.0,1.0,32.86360000000003,37.92,23.562282608695657,1.0,12.02246575342466,34.0,43.466915970111955,21.0,10137,2023,10137,NAVIA DE SUARNA,Lugo,42.955997,-6.915305,910.0
366,5.0,2.0,0.0,31.19250000000001,33.77,23.283804347826088,0.0,11.669398907103826,23.0,41.66839959042872,28.0,10137,2024,10137,NAVIA DE SUARNA,Lugo,42.955997,-6.915305,910.0
365,26.0,13.0,2.0,33.814800000000005,36.65,25.391956521739136,2.0,12.034356164383562,19.0,45.026099976222675,38.0,10137,2025,10137,NAVIA DE SUARNA,Lugo,42.955997,-6.915305,910.0
365,0.0,0.0,0.0,25.183600000000002,25.85,19.31619565217391,0.0,6.411178082191781,141.0,27.81817511569282,0.0,10138,2010,10138,A VEIGA,Ourense,42.207813,-6.89256,1762.0
365,0.0,0.0,0.0,25.186400000000003,27.14,17.29608695652174,0.0,7.581602739726027,93.0,26.148504016806104,0.0,10138,2011,10138,A VEIGA,Ourense,42.207813,-6.89256,1762.0
366,0.0,0.0,0.0,24.941000000000006,26.75,16.571521739130436,0.0,6.350437158469946,131.0,26.301199400325114,0.0,10138,2012,10138,A VEIGA,Ourense,42.207813,-6.89256,1762.0
365,0.0,0.0,0.0,25.742000000000004,26.39,18.625,0.0,6.243643835616439,149.0,27.666102242640623,0.0,10138,2013,10138,A VEIGA,Ourense,42.207813,-6.89256,1762.0
365,0.0,0.0,0.0,23.108800000000002,24.53,16.610652173913046,0.0,6.404630136986301,127.0,27.77836371892111,0.0,10138,2014,10138,A VEIGA,Ourense,42.207813,-6.89256,1762.0
365,0.0,0.0,0.0,24.680000000000003,27.29,19.24358695652174,0.0,7.7272054794520555,94.0,27.59516583037391,0.0,10138,2015,10138,A VEIGA,Ourense,42.207813,-6.89256,1762.0
366,0.0,0.0,0.0,26.327,27.85,19.310652173913045,1.0,6.9715983606557375,123.0,28.901454914900455,0.0,10138,2016,10138,A VEIGA,Ourense,42.207813,-6.89256,1762.0
365,0.0,0.0,0.0,26.23,28.01,19.26554347826087,0.0,8.121493150684932,100.0,29.21372973908173,0.0,10138,2017,10138,A VEIGA,Ourense,42.207813,-6.89256,1762.0
365,0.0,0.0,0.0,25.6472,27.12,17.800326086956524,1.0,6.675109589041096,138.0,28.211549976791545,0.0,10138,2018,10138,A VEIGA,Ourense,42.207813,-6.89256,1762.0
365,0.0,0.0,0.0,23.742400000000004,26.63,17.15380434782609,0.0,7.199041095890411,121.0,28.185982850436687,0.0,10138,2019,10138,A VEIGA,Ourense,42.207813,-6.89256,1762.0
366,0.0,0.0,0.0,24.989500000000007,26.39,17.948586956521737,0.0,7.608579234972679,86.0,,,10138,2020,10138,A VEIGA,Ourense,42.207813,-6.89256,1762.0
365,0.0,0.0,0.0,23.380800000000004,26.0,17.473804347826086,0.0,6.926246575342465,100.0,26.001422023342407,0.0,10138,2021,10138,A VEIGA,Ourense,42.207813,-6.89256,1762.0
365,1.0,0.0,0.0,28.9516,30.05,21.13804347826087,2.0,8.253602739726027,91.0,31.891923317243737,0.0,10138,2022,10138,A VEIGA,Ourense,42.207813,-6.89256,1762.0
365,1.0,0.0,0.0,27.285600000000024,31.02,19.168695652173916,1.0,8.1586301369863,92.0,29.491502172490968,0.0,10138,2023,10138,A VEIGA,Ourense,42.207813,-6.89256,1762.0
366,0.0,0.0,0.0,25.641000000000002,28.07,19.36467391304348,0.0,7.873770491803279,88.0,29.025007722506892,0.0,10138,2024,10138,A VEIGA,Ourense,42.207813,-6.89256,1762.0
